Time,AirFlow
900,0.5798629682638536
900.8,0.570214465049411
901.6,0.46018072411664224
902.4,0.46779835909293477
903.2,0.5992810619241706
904,0.3000045871096728
904.8,1.6915375131129358
906,3.490669552651789
907,2.3338458678747758
907.8,2.4109394812641938
908.6,2.365535592379881
909.4,2.196748449602814
910.2,2.319495821885157
911.0,2.236451540754679
911.8,2.258119377459251
912.6,2.1490858881805583
913.4,2.0348194230449206
914.2,1.9758929622744306
915.0,1.9294706417212064
915.8,2.0013145775977605
917,1.905458546879765
917.8,1.8794534567945573
918.6,1.8739406142658603
919.4,1.7677134581206586
920.2,1.9099072212124457
921.0,1.9750724685970376
922,1.636740884357276
922.8,1.7595270827814713
923.6,1.8505222929913039
924.4,1.7410462135264606
925.2,1.749055214537267
926.0,1.7619714828003035
927,2.112418121998669
927.8,1.889741988156912
928.6,1.802465700021345
929.4,1.9464205637681145
930.2,1.9447893982055549
931.0,1.9028137673320846
931.8,1.7191871093612054
932.6,1.8899800873336718
933.4,1.9729668655867572
934.2,1.6718697903625817
935,1.959825735723653
935.8,1.7286563017602223
936.6,1.78191776337742
937.4,1.7592278804647117
938.2,1.881682704056279
939.0,1.6843808698269633
939.8,1.8899660921552217
940.6,1.7352558724815899
941.4,1.9038842506790674
942.2,1.6839850787348207
943.0,1.7170750609048344
943.8,1.874804401887908
944.6,1.915148354386405
945.4,1.9123665654961397
946.2,1.7628267602057222
947.0,1.7503311253123097
947.8,1.8876045358603777
948.6,1.8238435423484192
949.4,1.7164294762554637
950,1.9380647140748777
950.8,1.652990186304395
951.6,1.5952838016635935
952.4,1.4646449434041038
953.2,1.4870097697804596
954.0,1.4136372443308458
955,1.3278679472602457
955.8,1.1163376638064166
956.6,1.0720698995821172
957.4,1.1578853219043852
958.2,1.0638710376675422
959.0,1.081063163737304
960,0.8369735333889656
960.8,0.9373625718071511
961.6,0.8500988750061376
962.4,0.7809051719065113
963.2,0.75272724492131
964.0,0.8627594339693637
964.8,0.7360144764741889
965.6,0.6340689282791656
966.4,0.5711695271144692
967.2,0.598098073620318
968.0,0.5330479218998644
968.8,0.5916036160199687
970,0.4846361629339925
970.8,0.5203985204729145
971.6,0.5179257318089893
972.4,0.4118663410342167
973.2,0.649341508330908
974.0,0.5159733553100228
974.8,0.5779462665996544
975.6,0.4800835201812994
976.4,0.38894551821028556
977.2,0.6532416044314313
978.0,0.6349916948912281
978.8,0.396554038367553
979.6,0.42792095751633774
980.4,0.38567390415968955
981.2,0.6404764239496165
982.0,0.6546262801647442
982.8,0.42096236202446724
983.6,0.36683646580831586
984.4,0.5896252178680469
985.2,0.3950420118530046
986.0,0.4380506557282769
986.8,0.6338644613989329
987.6,0.4024453540446
988.4,0.6377713523518693
989.2,0.35030232274716955
990.0,0.47758014916312397
990.8,0.6102773136493506
991.6,0.5943178698447613
992.4,0.6619820810885375
993.2,0.38102529888121683
994.0,0.503241303130971
994.8,0.46345302039071967
995.6,0.37164431943499265
996.4,0.6293490440414488
997.2,0.5168386660778003
998.0,0.5910475153594061
998.8,0.47884301923305117
999.6,0.5994425213186765
1000,0.5152950777069378
1000.8,0.5837916065369753
1001.6,0.38419308970029
1002.4,0.581218269021028
1003.2,0.5177962653076117
1004,0.6461114016996503
1004.8,1.6937209139725076
1006,3.477437058636232
1007,2.4367560037012694
1007.8,2.4229098999859033
1008.6,2.408712770826282
1009.4,2.272292715997858
1010.2,2.1717986252430235
1011.0,2.1365196241701634
1011.8,2.2216105903407857
1012.6,2.21065769971389
1013.4,2.0041022439125906
1014.2,1.9405966738333316
1015.0,1.9664986593909477
1015.8,1.9103939062944084
1017,1.9876685008517667
1017.8,1.8079587587766095
1018.6,1.9010175643326495
1019.4,1.7708393916892082
1020.2,1.8831426336658068
1021.0,1.7323491968219542
1022,1.7127762028074571
1022.8,1.843460605563547
1023.6,1.9169518050575725
1024.4,1.9855843737103385
1025.2,1.8053233812755747
1026.0,1.7751515509732914
1027,2.037001745934207
1027.8,1.8767154242164397
1028.6,1.9129366046934766
1029.4,1.8826819309789669
1030.2,1.8610897408834706
1031.0,1.7894742201049834
1031.8,1.7787785800186526
1032.6,1.7106618377400167
1033.4,1.7979492474502428
1034.2,1.8914137374473525
1035,1.974353652576255
1035.8,1.7986407819571542
1036.6,1.7302731830561646
1037.4,1.7349198666656092
1038.2,1.79429341672755
1039.0,1.7262335213743676
1039.8,1.8079107319034637
1040.6,1.94362811010508
1041.4,1.8187462671876495
1042.2,1.7835631912834422
1043.0,1.7467042654089748
1043.8,1.9630883047893406
1044.6,1.7386478294377192
1045.4,1.952101398997255
1046.2,1.9432761383742974
1047.0,1.8686394817215282
1047.8,1.8991871624935317
1048.6,1.7798067751733526
1049.4,1.8220399914707668
1050,1.9648745302561474
1050.8,1.7420342303851848
1051.6,1.6301759401871152
1052.4,1.4612427942339257
1053.2,1.487771752466808
1054.0,1.2590899959744961
1055,1.2155343418573898
1055.8,1.2054239966227507
1056.6,1.0526225001932328
1057.4,1.0904073528937148
1058.2,1.0772751067755062
1059.0,0.9810286545862259
1060,0.7474413967046697
1060.8,0.8858780250544038
1061.6,0.9113878434868914
1062.4,0.8518852821947743
1063.2,0.8353167196248519
1064.0,0.716548673088937
1064.8,0.661371984787652
1065.6,0.6541309345235337
1066.4,0.7309599222337383
1067.2,0.51613450496392
1068.0,0.5713123787646036
1068.8,0.5255874620873124
1070,0.5877896644110869
1070.8,0.5322775076582682
1071.6,0.6332001335862066
1072.4,0.5535037477508913
1073.2,0.6501995369792509
1074.0,0.42686346949474674
1074.8,0.4183602476938494
1075.6,0.5103268747059804
1076.4,0.4645593293774949
1077.2,0.55622482502531
1078.0,0.6368638234957322
1078.8,0.41418466053438374
1079.6,0.598916747019404
1080.4,0.4514450529401987
1081.2,0.4737033585471666
1082.0,0.5592919496449574
1082.8,0.578434615758931
1083.6,0.5821471005949569
1084.4,0.5403839339777933
1085.2,0.6375101369143643
1086.0,0.42336529198236894
1086.8,0.4768543827065934
1087.6,0.3813294126123218
1088.4,0.37480833892125415
1089.2,0.6451033756623336
1090.0,0.446433522917152
1090.8,0.40625187630478743
1091.6,0.56267322565081
1092.4,0.5997708490692032
1093.2,0.41153000201290857
1094.0,0.389471724741248
1094.8,0.5694907088830403
1095.6,0.4703283548821423
1096.4,0.3692735618369116
1097.2,0.521897473845134
1098.0,0.3819616537070758
1098.8,0.35501723185217116
1099.6,0.6147863231331357
1100,0.5330384318759703
1100.8,0.5906568622771199
1101.6,0.3804798942095806
1102.4,0.6380212196584616
1103.2,0.3576671987772362
1104,0.33783424699406617
1104.8,1.7205839996015295
1106,3.565725428530128
1107,2.30414259580095
1107.8,2.386727057339186
1108.6,2.2505355554939492
1109.4,2.2122911815256887
1110.2,2.290332441957471
1111.0,2.2806742862007856
1111.8,2.23396317711619
1112.6,2.133893822511466
1113.4,2.061223136591731
1114.2,2.0938439837618605
1115.0,2.0392709089503116
1115.8,2.043833209994298
1117,1.9952998790769383
1117.8,1.8363339536555467
1118.6,1.9299541240297278
1119.4,1.7482814240291495
1120.2,1.9193918456551256
1121.0,1.7276681363032893
1122,1.9555915613814507
1122.8,1.8674426042258216
1123.6,1.8846283591514879
1124.4,1.9099806077915622
1125.2,2.0014643995764594
1126.0,1.9769968611533577
1127,1.7374930046146226
1127.8,1.8244363875087313
1128.6,2.004045527527668
1129.4,1.7496988603676635
1130.2,1.8814208755627808
1131.0,1.8975753071192312
1131.8,1.9715473846427587
1132.6,1.696730146076436
1133.4,1.706777127348428
1134.2,1.7151692401274445
1135,1.8558414921545747
1135.8,1.7176321095640155
1136.6,1.7998143750093758
1137.4,1.819233430362892
1138.2,1.702106092204323
1139.0,1.895192824361131
1139.8,1.7320100623604158
1140.6,1.757065198997291
1141.4,1.8958781998984469
1142.2,1.8005161016205617
1143.0,1.8794357337657137
1143.8,1.7573416539952544
1144.6,1.844741391652852
1145.4,1.769191727045174
1146.2,1.8919699394746416
1147.0,1.9342274494929665
1147.8,1.7029199106884136
1148.6,1.943312543829769
1149.4,1.6594669811426543
1150,1.7311578602798052
1150.8,1.7682768163341782
1151.6,1.6433966327903458
1152.4,1.516217204138855
1153.2,1.5200065044617639
1154.0,1.401931868504101
1155,1.1754268380780197
1155.8,1.0919874059678198
1156.6,1.0739067201621026
1157.4,0.9786711206747387
1158.2,0.9191168442814449
1159.0,1.0722073674530432
1160,1.0398655022559955
1160.8,0.9336473476570795
1161.6,0.7744080798663433
1162.4,0.7517910114241556
1163.2,0.8669997300145803
1164.0,0.7683472536921705
1164.8,0.6250803691188791
1165.6,0.655544119973381
1166.4,0.5448825492444626
1167.2,0.6383417028265368
1168.0,0.6279877052306276
1168.8,0.6229481531476481
1170,0.5080633320971154
1170.8,0.45074359446623197
1171.6,0.39469640180769394
1172.4,0.42474642986840916
1173.2,0.49420272712138913
1174.0,0.640001979709697
1174.8,0.42801375580326373
1175.6,0.44805485781915766
1176.4,0.45226887774618285
1177.2,0.523381602408383
1178.0,0.37655680612845754
1178.8,0.3956469683117154
1179.6,0.5355981369932448
1180.4,0.4005798679671445
1181.2,0.5213731146020205
1182.0,0.5685143677270375
1182.8,0.46691938942986144
1183.6,0.4329950951806991
1184.4,0.6129796922477331
1185.2,0.6457705325030353
1186.0,0.407411485809397
1186.8,0.5042472759433407
1187.6,0.5554270358603306
1188.4,0.5082436633657529
1189.2,0.4078365132717142
1190.0,0.6597289842388253
1190.8,0.367055151047345
1191.6,0.6196017222722754
1192.4,0.5624041601626474
1193.2,0.6559631486284384
1194.0,0.6441012618382714
1194.8,0.5734654305964552
1195.6,0.592070370678222
1196.4,0.3739506226255933
1197.2,0.3999108016082792
1198.0,0.4354636026117997
1198.8,0.3532853446600774
1199.6,0.4914403496665859
1200,0.5350389608939145
1200.8,0.5479815917589662
1201.6,0.5221256929776945
1202.4,0.4177202614464549
1203.2,0.35257716556807356
1204,0.5978687780227925
1204.8,1.6894785478091197
1206,3.4754963974156556
1207,2.4737179396838047
1207.8,2.300847011963365
1208.6,2.405054126421872
1209.4,2.2960271814293916
1210.2,2.2757351193363555
1211.0,2.2699805558588984
1211.8,2.2115043461355848
1212.6,2.047149472837617
1213.4,2.156328016465995
1214.2,2.0491769550760686
1215.0,2.015395962033657
1215.8,2.047895262961636
1217,1.879219325726531
1217.8,1.8610409102081928
1218.6,1.8698314526181756
1219.4,1.9603624389107397
1220.2,1.7785246669059354
1221.0,1.6913813115602738
1222,1.7726358099929045
1222.8,1.8262102478018427
1223.6,1.8760004286752177
1224.4,1.7971122640017745
1225.2,1.9738197207528572
1226.0,2.020129401727602
1227,1.8959998209758344
1227.8,1.8880823611841933
1228.6,1.9779820654840108
1229.4,2.0045346029227327
1230.2,1.801924394994662
1231.0,1.7222723274387333
1231.8,1.7090694043822623
1232.6,1.771262523714506
1233.4,1.9011882993261109
1234.2,1.8385747689320984
1235,1.8633920661822032
1235.8,1.8689861627182491
1236.6,1.918919806563776
1237.4,1.7102213580051122
1238.2,1.848256130066573
1239.0,1.8200344091664784
1239.8,1.7690214221057339
1240.6,1.6583916213656704
1241.4,1.7340496751123244
1242.2,1.8387957484201578
1243.0,1.7997053340645335
1243.8,1.721639275778827
1244.6,1.8628700149177233
1245.4,1.740940293602855
1246.2,1.794615307447979
1247.0,1.8760576857531708
1247.8,1.6529874681598722
1248.6,1.911584030964974
1249.4,1.9116533647337286
1250,1.9646543809715347
1250.8,1.7109976385584182
1251.6,1.5645918542444537
1252.4,1.592322266949475
1253.2,1.4580621826837576
1254.0,1.2446441355636413
1255,1.1416662660206867
1255.8,1.1294928687274077
1256.6,1.0261463882717985
1257.4,0.9709802875431258
1258.2,1.1321983342019544
1259.0,0.9421678672522085
1260,1.012939213484129
1260.8,0.8679582058512441
1261.6,0.9231322293762062
1262.4,0.7736812961536426
1263.2,0.850546337538167
1264.0,0.85824464859284
1264.8,0.6932077400902595
1265.6,0.5875896094293802
1266.4,0.6527756706912922
1267.2,0.5706142507673484
1268.0,0.658962402752659
1268.8,0.46416644213249103
1270,0.4024655852139253
1270.8,0.42488861015255086
1271.6,0.5920743422683815
1272.4,0.5789053326036919
1273.2,0.6407504125296318
1274.0,0.5192618688740355
1274.8,0.4162217742365385
1275.6,0.6513130944408875
1276.4,0.5550894776552902
1277.2,0.611183462471875
1278.0,0.3836644324374734
1278.8,0.6101108257103585
1279.6,0.6014666224824914
1280.4,0.5258202481385065
1281.2,0.5713581756917615
1282.0,0.49783698130672605
1282.8,0.6518997812319116
1283.6,0.4744743959963028
1284.4,0.4678526910498919
1285.2,0.537823055808968
1286.0,0.4310891196734091
1286.8,0.5868155674980624
1287.6,0.37344499816635923
1288.4,0.496171129680656
1289.2,0.5818223910111425
1290.0,0.39487950270024885
1290.8,0.4676406089797548
1291.6,0.6385192241071544
1292.4,0.4995316415547706
1293.2,0.4438343123138603
1294.0,0.5774722557696568
1294.8,0.585622163196101
1295.6,0.4285520898378248
1296.4,0.42097446518551884
1297.2,0.414558067153918
1298.0,0.38788511923977165
1298.8,0.5276328802471575
1299.6,0.3906758567825265
1300,0.7231410434237834
1300.8,0.5004712513499866
1301.6,0.48308606142732147
1302.4,0.617806909872326
1303.2,0.4249411176650252
1304,0.6194635555971707
1304.8,1.6816718323642172
1306,3.5240966706829617
1307,2.4747980896866277
1307.8,2.343483197112648
1308.6,2.288890564550606
1309.4,2.3514815335170542
1310.2,2.176408625394987
1311.0,2.2811259782440234
1311.8,2.209535205749182
1312.6,2.213228119444495
1313.4,2.0626962343966575
1314.2,2.098334145611773
1315.0,2.0705539606433967
1315.8,1.8570012011742023
1317,1.8172589371878627
1317.8,1.9749332611249302
1318.6,1.961287529033101
1319.4,1.8276801838042889
1320.2,1.7700869563213686
1321.0,1.7892213400180623
1322,1.9045830651774562
1322.8,1.8119234844497276
1323.6,1.7598098740629935
1324.4,1.841562760956083
1325.2,1.7421815232077824
1326.0,1.749957754401116
1327,1.857388581280322
1327.8,1.9583321890269254
1328.6,1.7980631045084734
1329.4,2.0042004373173663
1330.2,1.9760689643463152
1331.0,1.81550919044512
1331.8,1.964726578753088
1332.6,1.7623539467623865
1333.4,1.9307005008733988
1334.2,1.8755400373386892
1335,1.7263053840201414
1335.8,1.8426356307359573
1336.6,1.6967941753286369
1337.4,1.873681480511737
1338.2,1.860449485272071
1339.0,1.7499170053978386
1339.8,1.7697499534121666
1340.6,1.9467724948474006
1341.4,1.6587612664221218
1342.2,1.7852310369332345
1343.0,1.7760211145472355
1343.8,1.9608873193038978
1344.6,1.8006996430341367
1345.4,1.9334086316233254
1346.2,1.9091228367547375
1347.0,1.8660907651016583
1347.8,1.7913977311258493
1348.6,1.9221382533203633
1349.4,1.9436653854428816
1350,1.760453831117671
1350.8,1.7562576196385884
1351.6,1.6160271948780884
1352.4,1.4252885951825405
1353.2,1.4626433003870272
1354.0,1.2332201646480858
1355,1.3118927372960556
1355.8,1.2167420492486938
1356.6,1.031967796179067
1357.4,1.0475174519446202
1358.2,0.9441146230332373
1359.0,0.8531501170829331
1360,0.921963015968866
1360.8,0.8835963163597667
1361.6,0.9082834371442996
1362.4,0.7008663458326093
1363.2,0.8226131974596652
1364.0,0.634642482180165
1364.8,0.7105806335318717
1365.6,0.585954857369437
1366.4,0.7083140389863986
1367.2,0.6755507773991725
1368.0,0.6624915062872183
1368.8,0.5582720319355176
1370,0.513773572839807
1370.8,0.5404108129037752
1371.6,0.4448807837508915
1372.4,0.6202217890375432
1373.2,0.5487120089354139
1374.0,0.5710776545255267
1374.8,0.43111311110281125
1375.6,0.6109167947848031
1376.4,0.4103163267457832
1377.2,0.39469902931668815
1378.0,0.616755636301724
1378.8,0.36638776553409436
1379.6,0.3914899087660226
1380.4,0.4312177283833494
1381.2,0.37488268400345803
1382.0,0.3570033551032965
1382.8,0.3515739618891399
1383.6,0.5881289739399136
1384.4,0.6297242559961728
1385.2,0.4665038449521919
1386.0,0.4754357902266023
1386.8,0.5034996780421662
1387.6,0.4582464027370594
1388.4,0.5951443050147796
1389.2,0.5583383956181901
1390.0,0.410352220439577
1390.8,0.43675961662943563
1391.6,0.5208565591531717
1392.4,0.5183919999240965
1393.2,0.35515504438676726
1394.0,0.5300574472461118
1394.8,0.47525114313050854
1395.6,0.5716404549075693
1396.4,0.5208676510508748
1397.2,0.5241697031242932
1398.0,0.42934767012238695
1398.8,0.6626397113983931
1399.6,0.46210041844969674
1400,0.6650684518394613
1400.8,0.48805573654007206
1401.6,0.612320957358826
1402.4,0.5023613299698538
1403.2,0.5602802347103542
1404,0.5938704054119188
1404.8,1.7060025045043945
1406,3.468596136395322
1407,2.502389302343672
1407.8,2.3709754685097244
1408.6,2.3171339541025535
1409.4,2.293536443940089
1410.2,2.280654725608571
1411.0,2.2699895818491265
1411.8,2.220852522245623
1412.6,2.0549695011709246
1413.4,2.139749161856933
1414.2,2.0185268275814265
1415.0,2.018128356239537
1415.8,1.9970370254649614
1417,1.9870512174019122
1417.8,1.8025770633807514
1418.6,1.8683073821872875
1419.4,1.8064168335425743
1420.2,1.9831864792175424
1421.0,1.7334556761851228
1422,1.6876137869195216
1422.8,1.8966484737859883
1423.6,1.881513359788683
1424.4,1.8699163353690151
1425.2,1.9680286082268812
1426.0,1.7643707173998546
1427,1.9159049902079448
1427.8,1.8066542927800615
1428.6,1.987606486846358
1429.4,1.8903313871617586
1430.2,1.8665163689816258
1431.0,1.756103684795195
1431.8,1.8048533940325364
1432.6,1.7374013543836833
1433.4,1.7396430890673542
1434.2,1.7542554290018695
1435,1.8803807084210997
1435.8,1.8749261155420025
1436.6,1.7907111442488064
1437.4,1.7047123342885657
1438.2,1.712236218020371
1439.0,1.8044101815112399
1439.8,1.7676394002298228
1440.6,1.7578800870463502
1441.4,1.6853454452503973
1442.2,1.693495543682106
1443.0,1.7333257907711315
1443.8,1.886957789319312
1444.6,1.8057325436981504
1445.4,1.802702729910596
1446.2,1.9631475170520871
1447.0,1.8533421960404426
1447.8,1.9162340345626196
1448.6,1.8500135486130749
1449.4,1.9052109263519768
1450,1.5838735992096444
1450.8,1.6758614271038563
1451.6,1.5368394950229138
1452.4,1.5195333646397446
1453.2,1.4924144665353518
1454.0,1.3557056467079593
1455,1.0576406771113007
1455.8,1.107760131007531
1456.6,1.141939616938979
1457.4,1.1502602709409513
1458.2,1.0543926882397983
1459.0,1.0243098313173327
1460,0.9119811464646186
1460.8,0.8372970838036922
1461.6,0.7709055731357359
1462.4,0.7239763177235936
1463.2,0.8042478773409784
1464.0,0.8257158763019901
1464.8,0.8311972568247142
1465.6,0.6097495040149783
1466.4,0.5839068084215607
1467.2,0.6546957217880817
1468.0,0.5484259018094649
1468.8,0.537993495094181
1470,0.3817141491700531
1470.8,0.5789345460374232
1471.6,0.5426372906635107
1472.4,0.41089925973402486
1473.2,0.419134054379393
1474.0,0.49818759256902645
1474.8,0.5858303012709658
1475.6,0.36582358569695705
1476.4,0.5241469586273865
1477.2,0.3814199468568028
1478.0,0.6377523788170044
1478.8,0.5087488570924305
1479.6,0.6069775745136605
1480.4,0.43551464749858715
1481.2,0.6380587742557481
1482.0,0.5432630575288202
1482.8,0.5228373010787601
1483.6,0.4978320560472905
1484.4,0.5936259090331026
1485.2,0.4633241170475324
1486.0,0.4673881200202007
1486.8,0.5264818482759915
1487.6,0.35908345391908625
1488.4,0.49373480698655126
1489.2,0.5765653682839669
1490.0,0.39694938205578023
1490.8,0.38441222772763817
1491.6,0.537807707776611
1492.4,0.4052652059647974
1493.2,0.6338781478199308
1494.0,0.5550552449017413
1494.8,0.44458711079514
1495.6,0.6491877877694748
1496.4,0.47807262819234186
1497.2,0.5936005270800135
1498.0,0.4829827384156131
1498.8,0.5775708045346452
1499.6,0.3502567547615693
1500,0.2844627935538841
1500.8,0.508622238566644
1501.6,0.595416983493027
1502.4,0.3995844958542424
1503.2,0.4888742909496271
1504,0.39947082809842427
1504.8,1.7038557469312423
1506,3.547356698691763
1507,2.4812885119130534
1507.8,2.3648436666309767
1508.6,2.2419442674364913
1509.4,2.332882735508221
1510.2,2.320494019189339
1511.0,2.2434436599556036
1511.8,2.1248361406875413
1512.6,2.1616717247496195
1513.4,2.040552380143531
1514.2,2.134055728636146
1515.0,1.9021039178940953
1515.8,1.8767062519615094
1517,1.9553255289134972
1517.8,1.8931956870297038
1518.6,1.7988421393938676
1519.4,1.8730272525504068
1520.2,1.910576461837332
1521.0,1.7366866965114152
1522,2.0194511500091155
1522.8,1.8249298578681725
1523.6,1.9075905600993515
1524.4,1.9642239337789162
1525.2,1.924027682073165
1526.0,1.8023318911973738
1527,1.9621754469577342
1527.8,1.896089689670791
1528.6,1.9414026871924204
1529.4,1.9578034509630808
1530.2,1.7701157191251329
1531.0,1.9385898046199939
1531.8,1.7988450987326383
1532.6,1.8419482848860431
1533.4,1.82383267780468
1534.2,1.79709009050129
1535,2.010235603370217
1535.8,1.8426784841848787
1536.6,1.7549407596019109
1537.4,1.8777905536733681
1538.2,1.6591009792921974
1539.0,1.8065215694015446
1539.8,1.673478066576275
1540.6,1.9012817190960902
1541.4,1.668952000895142
1542.2,1.865842234304065
1543.0,1.8509469335659192
1543.8,1.9332830211714216
1544.6,1.8110689209344124
1545.4,1.9607707170195785
1546.2,1.9005123833851294
1547.0,1.8149798178368834
1547.8,1.739500949211029
1548.6,1.835100285971226
1549.4,1.901707946749585
1550,1.632145916991584
1550.8,1.7084065954518344
1551.6,1.5965497119226344
1552.4,1.6051717154920797
1553.2,1.4603358162391988
1554.0,1.266489293199401
1555,1.1594927427036954
1555.8,1.1771982680043587
1556.6,1.0445125815348142
1557.4,1.088695185934664
1558.2,0.9599031720164612
1559.0,0.9403111987190663
1560,0.7824659810969378
1560.8,0.8511732243316483
1561.6,0.9150789445705373
1562.4,0.7655696288851667
1563.2,0.7263906073002059
1564.0,0.7292000155444117
1564.8,0.606671733965661
1565.6,0.605955639714182
1566.4,0.6292712846605291
1567.2,0.5170961391580777
1568.0,0.4685658413737216
1568.8,0.5712783000946603
1570,0.6159234586548795
1570.8,0.568766473413474
1571.6,0.4181690408724583
1572.4,0.5150721367692831
1573.2,0.6056732075159676
1574.0,0.6272210395728053
1574.8,0.46920364190724895
1575.6,0.5893044625738387
1576.4,0.41562771413465716
1577.2,0.39802773263518726
1578.0,0.3857289612011827
1578.8,0.620140618934218
1579.6,0.5091526949517096
1580.4,0.47034640055107146
1581.2,0.6156411916514015
1582.0,0.4381258292928638
1582.8,0.4469766568922843
1583.6,0.5480454632553817
1584.4,0.5338987164007873
1585.2,0.6124300346604927
1586.0,0.4402063329214333
1586.8,0.5283151048435923
1587.6,0.5027070592659363
1588.4,0.4978421795823428
1589.2,0.3567031595734161
1590.0,0.48753085932132634
1590.8,0.5014391520158387
1591.6,0.49624175811883153
1592.4,0.5311539928952576
1593.2,0.44438817522776475
1594.0,0.657728296572927
1594.8,0.40853214936078674
1595.6,0.5823034582022084
1596.4,0.4950237390532891
1597.2,0.5069472836122634
1598.0,0.6590104140235505
1598.8,0.5730876143453407
1599.6,0.616088401946302
1600,0.27591715232378167
1600.8,0.5555734468728281
1601.6,0.4667357211051183
1602.4,0.5773797008900363
1603.2,0.46556380179711054
1604,0.44129953935420985
1604.8,1.7286435539248985
1606,3.458093882147512
1607,2.4092975221936164
1607.8,2.3003423824269866
1608.6,2.324536677392371
1609.4,2.2945800318284677
1610.2,2.2011940492836173
1611.0,2.195859728052951
1611.8,2.2003846610758107
1612.6,2.1642039718029147
1613.4,2.0909854985774876
1614.2,2.0754422264132657
1615.0,2.020016499317856
1615.8,1.9524444231656977
1617,1.9728183057004758
1617.8,1.8847167087723427
1618.6,1.930086629081921
1619.4,1.7248464082955248
1620.2,1.9241717627251225
1621.0,1.8388986892124999
1622,1.9813947007010964
1622.8,1.7769600618197114
1623.6,1.794647809625009
1624.4,1.914083400903782
1625.2,1.9415040864462787
1626.0,1.9403020327846145
1627,1.7529735141077891
1627.8,1.9447246661278719
1628.6,1.7644862852255234
1629.4,1.8323400577802504
1630.2,1.8676739984396922
1631.0,1.9068051891308007
1631.8,1.7487161940333502
1632.6,1.7818861650397473
1633.4,1.7071086168594485
1634.2,1.8052781723562996
1635,2.032913194389824
1635.8,1.8557342530910896
1636.6,1.8216230066498436
1637.4,1.7893685671107504
1638.2,1.8161621048314542
1639.0,1.897977740356206
1639.8,1.8672079260683023
1640.6,1.7464127655285946
1641.4,1.92395308639465
1642.2,1.94216411847206
1643.0,1.7982259850371576
1643.8,1.7360563885814475
1644.6,1.7954881509710734
1645.4,1.665408003780768
1646.2,1.6560382289333444
1647.0,1.9143316872523337
1647.8,1.789044915583883
1648.6,1.8472988757232875
1649.4,1.699044286892564
1650,1.8828942647083482
1650.8,1.7238757095970232
1651.6,1.590972388169708
1652.4,1.5451514280429262
1653.2,1.5170822448213062
1654.0,1.2806630965055177
1655,1.3586257537976931
1655.8,1.2132265581642918
1656.6,1.023096136178159
1657.4,1.112687829108738
1658.2,1.0062003890929985
1659.0,0.9427971939718852
1660,0.7235294704247844
1660.8,0.8185117571569505
1661.6,0.9306524301849305
1662.4,0.8588143565145715
1663.2,0.8678046600672064
1664.0,0.6385652229515502
1664.8,0.7466716648489314
1665.6,0.7211434215422006
1666.4,0.6250940684929175
1667.2,0.5136385457912828
1668.0,0.6446604397335356
1668.8,0.6727296399759463
1670,0.6436929478016851
1670.8,0.5250077306781397
1671.6,0.4523034737938796
1672.4,0.37589046309880847
1673.2,0.45195207694769
1674.0,0.6138338283648053
1674.8,0.4862430039155029
1675.6,0.3963326342355271
1676.4,0.5972869928822717
1677.2,0.5785269862544881
1678.0,0.5306442308507197
1678.8,0.42123868167708634
1679.6,0.5287510441539376
1680.4,0.38210889627431266
1681.2,0.43130140820037377
1682.0,0.6311302481356383
1682.8,0.4500514485908287
1683.6,0.398674070153065
1684.4,0.5744125853390444
1685.2,0.3803978098159049
1686.0,0.5046977842580221
1686.8,0.37522356750682373
1687.6,0.36585569563131093
1688.4,0.4560216828359086
1689.2,0.5260729889620415
1690.0,0.5304808971607348
1690.8,0.5783484447228227
1691.6,0.6576205068326386
1692.4,0.6386989175434986
1693.2,0.45401731708588533
1694.0,0.6637059877402934
1694.8,0.35332463059358615
1695.6,0.4782284682335862
1696.4,0.4880400625929193
1697.2,0.6418484161261612
1698.0,0.6499136705398195
1698.8,0.6289425610478147
1699.6,0.555855147443029
1700,0.6361602565317493
1700.8,0.5953651012894562
1701.6,0.3954459565333862
1702.4,0.6076557008871635
1703.2,0.3969035853275118
1704,0.34899915600880915
1704.8,1.7060596855195813
1706,3.479356231840178
1707,2.4574631863412053
1707.8,2.4217728684944446
1708.6,2.2881793700437387
1709.4,2.3649572453771146
1710.2,2.29153109616891
1711.0,2.309530837897269
1711.8,2.1180163213057313
1712.6,2.207814812742004
1713.4,2.1366194910792156
1714.2,2.038408475313642
1715.0,1.9434395813395335
1715.8,2.0765156980465034
1717,1.9052775036016691
1717.8,1.8584780987319283
1718.6,1.7821665721135846
1719.4,1.7439747790281794
1720.2,1.8460855842862185
1721.0,1.9731954393127735
1722,1.8525655702066348
1722.8,1.9069646269572325
1723.6,1.8204555314770208
1724.4,1.7660405383641717
1725.2,1.814889723391588
1726.0,1.9493174901017511
1727,1.7771528784907058
1727.8,1.923046717562989
1728.6,1.9143479229474922
1729.4,1.9186058896685656
1730.2,1.8360932496543185
1731.0,1.9100913234601182
1731.8,1.960442361404637
1732.6,1.8354616699162976
1733.4,1.8466205388677142
1734.2,1.8998924047139374
1735,1.6340551287097675
1735.8,1.7908606108664131
1736.6,1.8741659948408167
1737.4,1.9302303787316462
1738.2,1.9366512820108406
1739.0,1.7464698193147352
1739.8,1.743800903350395
1740.6,1.6845562966540308
1741.4,1.6535626959997225
1742.2,1.921546559074314
1743.0,1.9503198450210748
