Timestamp,Sensor ID,Pressure Reading (Pa),Operational Status,Last Maintenance Date,Ambient Temperature,Vibration Level,Sensor Model,Last Calibration Date,Error Code
2023-01-08 17:00:00,PS205,98638.9264822489,Working,2022-08-08 17:00:00,21.694228121143937,Medium,PS-L4,2022-08-26 17:00:00,NA
2023-01-08 18:00:00,PS205,105885.24522916134,Needs Maintenance,2022-09-09 18:00:00,21.618862013944664,Medium,PS-L4,2022-08-13 18:00:00,NA
2023-01-08 19:00:00,PS205,104686.79049991336,Working,2022-10-15 19:00:00,18.908160006549625,High,PS-L4,2022-11-08 19:00:00,NA
2023-01-08 20:00:00,PS205,111734.99167254532,Working,2022-11-23 20:00:00,23.452383857483568,Medium,PS-L4,2022-11-15 20:00:00,NA
2023-01-08 21:00:00,PS205,97342.97009343647,Working,2022-09-28 21:00:00,18.45613228308197,Low,PS-L4,2022-09-05 21:00:00,NA
2023-01-08 22:00:00,PS205,101034.65283321409,Working,2022-10-23 22:00:00,24.076352142804183,Medium,PS-L4,2022-10-22 22:00:00,NA
2023-01-08 23:00:00,PS205,112556.84082179343,Working,2022-10-29 23:00:00,20.14011247692794,Low,PS-L4,2022-08-28 23:00:00,NA
2023-01-09 00:00:00,PS205,108920.15195723297,Working,2022-11-02 00:00:00,19.97047319431287,Low,PS-L4,2022-07-23 00:00:00,E203
2023-01-09 01:00:00,PS205,109430.9082821004,Working,2022-07-18 01:00:00,23.660928294413022,High,PS-L4,2022-08-27 01:00:00,NA
2023-01-09 02:00:00,PS205,97893.31500538388,Working,2022-10-23 02:00:00,22.944164033606228,Low,PS-L4,2022-11-23 02:00:00,NA
2023-01-09 03:00:00,PS205,111286.39066712538,Working,2022-11-18 03:00:00,18.87008718781241,Low,PS-L4,2022-10-06 03:00:00,NA
2023-01-09 04:00:00,PS205,96114.11396966809,Working,2022-08-30 04:00:00,24.062197334705477,High,PS-L4,2022-07-25 04:00:00,NA
2023-01-09 05:00:00,PS205,107058.34723807363,Working,2022-11-07 05:00:00,18.691527734439898,Low,PS-L4,2022-08-13 05:00:00,NA
2023-01-09 06:00:00,PS205,98588.11179449435,Working,2022-10-04 06:00:00,18.87485098325503,Low,PS-L4,2022-07-28 06:00:00,NA
2023-01-09 07:00:00,PS205,112392.3044624933,Working,2022-11-25 07:00:00,23.039866812649006,Medium,PS-L4,2022-08-07 07:00:00,NA
2023-01-09 08:00:00,PS205,103457.27368264123,Working,2022-07-18 08:00:00,18.75033908098517,Low,PS-L4,2022-10-09 08:00:00,NA
2023-01-09 09:00:00,PS205,102049.05103671254,Working,2022-08-14 09:00:00,19.1885126841809,Medium,PS-L4,2022-10-18 09:00:00,E202
2023-01-09 10:00:00,PS205,100264.49733669916,Working,2022-11-11 10:00:00,22.3538119484048,Medium,PS-L4,2022-11-19 10:00:00,E203
2023-01-09 11:00:00,PS205,110041.15698971172,Working,2022-08-17 11:00:00,18.299699709562876,Low,PS-L4,2022-07-17 11:00:00,NA
2023-01-09 12:00:00,PS205,107557.41548665495,Working,2022-07-22 12:00:00,20.3030881853018,Medium,PS-L4,2022-09-08 12:00:00,E201
2023-01-09 13:00:00,PS205,101638.98655137538,Working,2022-07-15 13:00:00,22.61859900165379,Low,PS-L4,2022-09-18 13:00:00,NA
2023-01-09 14:00:00,PS205,90858.89039067568,Down,2022-09-04 14:00:00,18.931900055770683,Low,PS-L4,2022-11-12 14:00:00,NA
2023-01-09 15:00:00,PS205,100926.05517564993,Working,2022-08-27 15:00:00,22.09216985088439,Low,PS-L4,2022-11-12 15:00:00,NA
2023-01-09 16:00:00,PS205,102998.80564567701,Working,2022-10-22 16:00:00,24.34177413483251,High,PS-L4,2022-09-02 16:00:00,NA
2023-01-09 17:00:00,PS205,99365.39778261771,Needs Maintenance,2022-07-24 17:00:00,19.95900152363455,Low,PS-L4,2022-11-03 17:00:00,E202
2023-01-09 18:00:00,PS205,106952.09121571138,Working,2022-12-01 18:00:00,22.512125572239196,Low,PS-L4,2022-07-31 18:00:00,NA
2023-01-09 19:00:00,PS205,107111.9227391159,Working,2022-09-04 19:00:00,24.046471122864666,Low,PS-L4,2022-09-05 19:00:00,NA
2023-01-09 20:00:00,PS205,105854.05178910257,Working,2022-08-01 20:00:00,18.44156365756229,Low,PS-L4,2022-10-08 20:00:00,NA
2023-01-09 21:00:00,PS205,110903.64322010144,Working,2022-12-10 21:00:00,21.398464075248672,Low,PS-L4,2022-10-25 21:00:00,NA
2023-01-09 22:00:00,PS205,108949.4094464482,Working,2022-09-18 22:00:00,19.231485683429245,Low,PS-L4,2022-10-20 22:00:00,NA
2023-01-09 23:00:00,PS205,103785.30703270994,Working,2022-08-08 23:00:00,24.713204078972232,Low,PS-L4,2022-10-24 23:00:00,NA
2023-01-10 00:00:00,PS205,98568.60128588449,Working,2022-09-13 00:00:00,20.850585465161103,Medium,PS-L4,2022-11-16 00:00:00,NA
2023-01-10 01:00:00,PS205,101433.68324564751,Working,2022-11-10 01:00:00,20.079888829558538,Low,PS-L4,2022-10-21 01:00:00,E202
2023-01-10 02:00:00,PS205,101104.95507408616,Needs Maintenance,2022-09-05 02:00:00,18.700535153477382,Medium,PS-L4,2022-10-07 02:00:00,NA
2023-01-10 03:00:00,PS205,102263.70791952766,Working,2022-08-17 03:00:00,24.002567700678647,Medium,PS-L4,2022-11-22 03:00:00,NA
2023-01-10 04:00:00,PS205,105461.81951152929,Working,2022-11-14 04:00:00,23.423805527853567,Low,PS-L4,2022-09-11 04:00:00,NA
2023-01-10 05:00:00,PS205,111694.26383050579,Working,2022-09-14 05:00:00,19.528797741751028,Low,PS-L4,2022-08-01 05:00:00,NA
2023-01-10 06:00:00,PS205,99428.4622169922,Working,2022-09-20 06:00:00,20.763097083976916,Medium,PS-L4,2022-08-03 06:00:00,NA
2023-01-10 07:00:00,PS205,105730.34840142395,Working,2022-09-17 07:00:00,18.691957747007386,Medium,PS-L4,2022-08-02 07:00:00,E202
2023-01-10 08:00:00,PS205,106598.64749182136,Working,2022-08-26 08:00:00,23.881353729873194,Medium,PS-L4,2022-10-15 08:00:00,NA
2023-01-10 09:00:00,PS205,106795.26476230264,Working,2022-10-23 09:00:00,19.80487643541728,Medium,PS-L4,2022-10-03 09:00:00,NA
2023-01-10 10:00:00,PS205,106649.65916050703,Working,2022-11-17 10:00:00,18.596290445417058,Low,PS-L4,2022-10-10 10:00:00,NA
2023-01-10 11:00:00,PS205,107915.39270108692,Working,2022-08-06 11:00:00,18.778996039122642,Low,PS-L4,2022-11-09 11:00:00,NA
2023-01-10 12:00:00,PS205,108261.98656754642,Working,2022-08-30 12:00:00,20.05756699525665,Medium,PS-L4,2022-09-13 12:00:00,NA
2023-01-10 13:00:00,PS205,106245.05633459972,Working,2022-12-09 13:00:00,20.258827269726527,Low,PS-L4,2022-10-31 13:00:00,NA
2023-01-10 14:00:00,PS205,105837.70690592809,Working,2022-07-18 14:00:00,19.126625849472457,Medium,PS-L4,2022-12-05 14:00:00,NA
2023-01-10 15:00:00,PS205,97948.94398037616,Working,2022-11-23 15:00:00,23.985146254830216,Low,PS-L4,2022-09-30 15:00:00,NA
2023-01-10 16:00:00,PS205,112299.13394866858,Working,2022-11-24 16:00:00,22.53592983513171,Medium,PS-L4,2022-08-29 16:00:00,NA
2023-01-10 17:00:00,PS205,100402.17071572607,Working,2022-10-26 17:00:00,19.822179970801315,Low,PS-L4,2022-10-14 17:00:00,NA
2023-01-10 18:00:00,PS205,103297.09858377877,Working,2022-11-09 18:00:00,18.75959430625788,High,PS-L4,2022-09-19 18:00:00,NA
2023-01-10 19:00:00,PS205,112401.59533309136,Working,2022-12-06 19:00:00,21.45961872007648,Low,PS-L4,2022-08-13 19:00:00,NA
2023-01-10 20:00:00,PS205,102489.43213891187,Working,2022-11-05 20:00:00,18.308790253129533,High,PS-L4,2022-12-05 20:00:00,NA
2023-01-10 21:00:00,PS205,111721.2645903462,Working,2022-10-24 21:00:00,19.43266585774269,Low,PS-L4,2022-11-01 21:00:00,NA
2023-01-10 22:00:00,PS205,115519.2313158288,Working,2022-11-28 22:00:00,18.435406765982563,Low,PS-L4,2022-11-30 22:00:00,NA
2023-01-10 23:00:00,PS205,97306.66940035838,Working,2022-10-12 23:00:00,21.117505553076917,Low,PS-L4,2022-08-02 23:00:00,NA
2023-01-11 00:00:00,PS205,103294.74212399249,Down,2022-10-16 00:00:00,20.34566648796224,High,PS-L4,2022-08-03 00:00:00,NA
2023-01-11 01:00:00,PS205,111262.46356586735,Working,2022-09-18 01:00:00,19.767046982396984,Low,PS-L4,2022-11-04 01:00:00,NA
2023-01-11 02:00:00,PS205,102961.82371755359,Working,2022-09-07 02:00:00,23.48780339011769,Low,PS-L4,2022-11-24 02:00:00,NA
2023-01-11 03:00:00,PS205,117481.69340507421,Working,2022-10-01 03:00:00,18.91301020598837,Low,PS-L4,2022-11-11 03:00:00,E203
2023-01-11 04:00:00,PS205,102042.22324251149,Working,2022-10-18 04:00:00,23.94233050563867,Low,PS-L4,2022-07-21 04:00:00,NA
2023-01-11 05:00:00,PS205,103776.24394475276,Working,2022-10-05 05:00:00,22.506352908727642,Low,PS-L4,2022-11-04 05:00:00,NA
2023-01-11 06:00:00,PS205,110316.04678114418,Working,2022-08-02 06:00:00,21.15853918636025,Low,PS-L4,2022-08-13 06:00:00,NA
2023-01-11 07:00:00,PS205,104391.37548885342,Working,2022-11-24 07:00:00,20.14327274153244,High,PS-L4,2022-11-21 07:00:00,NA
2023-01-11 08:00:00,PS205,107488.88878756417,Working,2022-08-12 08:00:00,22.323451863836176,Low,PS-L4,2022-10-09 08:00:00,NA
2023-01-11 09:00:00,PS205,107485.8450013457,Working,2022-08-02 09:00:00,19.51115999965383,Low,PS-L4,2022-10-03 09:00:00,NA
2023-01-11 10:00:00,PS205,104471.29444492466,Working,2022-08-14 10:00:00,22.871440025019943,Low,PS-L4,2022-07-26 10:00:00,E202
2023-01-11 11:00:00,PS205,106750.8976524579,Working,2022-09-22 11:00:00,18.53056181703872,Medium,PS-L4,2022-09-13 11:00:00,NA
2023-01-11 12:00:00,PS205,107769.48102465927,Working,2022-08-05 12:00:00,20.316016992902888,Low,PS-L4,2022-07-18 12:00:00,NA
2023-01-11 13:00:00,PS205,104596.94675152021,Working,2022-08-12 13:00:00,19.301135147083645,Medium,PS-L4,2022-09-09 13:00:00,E203
2023-01-11 14:00:00,PS205,98416.49832893774,Working,2022-08-09 14:00:00,23.966745484812353,Low,PS-L4,2022-10-07 14:00:00,NA
2023-01-11 15:00:00,PS205,103377.64088913274,Working,2022-11-19 15:00:00,24.01522980883201,Low,PS-L4,2022-11-11 15:00:00,NA
2023-01-11 16:00:00,PS205,107946.08279685664,Working,2022-08-05 16:00:00,24.75935158227152,High,PS-L4,2022-10-05 16:00:00,NA
2023-01-11 17:00:00,PS205,101876.44568015,Down,2022-11-21 17:00:00,20.98624583940845,Medium,PS-L4,2022-11-09 17:00:00,NA
2023-01-11 18:00:00,PS205,102283.05345804594,Needs Maintenance,2022-09-17 18:00:00,21.854222992008125,High,PS-L4,2022-09-18 18:00:00,NA
2023-01-11 19:00:00,PS205,110508.30743034615,Working,2022-07-26 19:00:00,23.76840887411629,Low,PS-L4,2022-08-13 19:00:00,NA
2023-01-11 20:00:00,PS205,102224.27702211974,Working,2022-07-28 20:00:00,23.590125516508312,Low,PS-L4,2022-08-06 20:00:00,NA
2023-01-11 21:00:00,PS205,109803.41172868066,Working,2022-11-17 21:00:00,23.96760553563611,Low,PS-L4,2022-08-05 21:00:00,NA
2023-01-11 22:00:00,PS205,99733.06642451318,Working,2022-10-15 22:00:00,18.392038023218678,Low,PS-L4,2022-08-09 22:00:00,NA
2023-01-11 23:00:00,PS205,110166.94290585784,Working,2022-08-21 23:00:00,24.716070201109236,Low,PS-L4,2022-10-14 23:00:00,NA
2023-01-12 00:00:00,PS205,98906.89920916781,Working,2022-09-12 00:00:00,20.360694377757582,Medium,PS-L4,2022-08-27 00:00:00,NA
2023-01-12 01:00:00,PS205,101952.2077399453,Working,2022-10-29 01:00:00,20.368627702921618,Medium,PS-L4,2022-10-20 01:00:00,E202
2023-01-12 02:00:00,PS205,95723.8285677582,Working,2022-11-14 02:00:00,21.569452785124692,Low,PS-L4,2022-12-11 02:00:00,NA
2023-01-12 03:00:00,PS205,102051.49133391897,Down,2022-11-29 03:00:00,23.380648847715655,Low,PS-L4,2022-10-02 03:00:00,E201
2023-01-12 04:00:00,PS205,107968.84638501344,Needs Maintenance,2022-11-03 04:00:00,18.730672339751035,Low,PS-L4,2022-10-12 04:00:00,NA
2023-01-12 05:00:00,PS205,108823.65555370697,Working,2022-08-15 05:00:00,20.155201074955684,Medium,PS-L4,2022-09-03 05:00:00,NA
2023-01-12 06:00:00,PS205,101568.4256021886,Working,2022-10-17 06:00:00,23.893005046809662,Low,PS-L4,2022-08-10 06:00:00,NA
2023-01-12 07:00:00,PS205,105577.12813564218,Working,2022-09-28 07:00:00,23.716745211146012,Medium,PS-L4,2022-08-27 07:00:00,NA
2023-01-12 08:00:00,PS205,92738.70419699661,Working,2022-08-10 08:00:00,24.61603493644462,High,PS-L4,2022-08-07 08:00:00,NA
2023-01-12 09:00:00,PS205,111165.27701662519,Working,2022-09-12 09:00:00,20.707506343083033,Low,PS-L4,2022-08-07 09:00:00,NA
2023-01-12 10:00:00,PS205,104157.87217093802,Down,2022-08-24 10:00:00,21.30228108596461,Low,PS-L4,2022-10-03 10:00:00,NA
2023-01-12 11:00:00,PS205,102124.89653703738,Working,2022-12-04 11:00:00,20.227189200458433,Low,PS-L4,2022-08-16 11:00:00,NA
2023-01-12 12:00:00,PS205,102890.99722351097,Working,2022-11-02 12:00:00,18.767618809502558,Medium,PS-L4,2022-11-12 12:00:00,NA
2023-01-12 13:00:00,PS205,104003.63149049308,Working,2022-09-28 13:00:00,19.94941284283506,Low,PS-L4,2022-12-10 13:00:00,NA
2023-01-12 14:00:00,PS205,105552.41424991902,Working,2022-08-05 14:00:00,24.78850309631931,Medium,PS-L4,2022-11-12 14:00:00,NA
2023-01-12 15:00:00,PS205,102705.37427993359,Needs Maintenance,2022-08-10 15:00:00,20.63808413028692,Low,PS-L4,2022-10-28 15:00:00,NA
2023-01-12 16:00:00,PS205,105739.49786622377,Working,2022-08-21 16:00:00,23.29715201490713,Low,PS-L4,2022-10-02 16:00:00,NA
2023-01-12 17:00:00,PS205,106704.61625067936,Working,2022-11-17 17:00:00,19.38842922987505,Medium,PS-L4,2022-10-20 17:00:00,NA
2023-01-12 18:00:00,PS205,106658.17108900982,Working,2022-08-21 18:00:00,20.786300212081944,Low,PS-L4,2022-09-26 18:00:00,NA
2023-01-12 19:00:00,PS205,103249.30159420185,Working,2022-09-05 19:00:00,18.023355684806084,Low,PS-L4,2022-09-08 19:00:00,NA
2023-01-12 20:00:00,PS205,105034.04764545868,Working,2022-11-22 20:00:00,24.48191095683641,Medium,PS-L4,2022-10-18 20:00:00,NA
2023-01-12 21:00:00,PS205,110596.50299557394,Working,2022-10-30 21:00:00,18.07720205839166,Low,PS-L4,2022-10-23 21:00:00,NA
2023-01-12 22:00:00,PS205,106648.39790885395,Working,2022-11-13 22:00:00,22.005643860326032,Medium,PS-L4,2022-12-02 22:00:00,NA
2023-01-12 23:00:00,PS205,106392.92216200932,Working,2022-08-16 23:00:00,18.284530765010462,Medium,PS-L4,2022-12-09 23:00:00,NA
2023-01-13 00:00:00,PS205,101034.91995828481,Working,2022-08-24 00:00:00,23.706694867985536,Low,PS-L4,2022-09-15 00:00:00,NA
2023-01-13 01:00:00,PS205,102898.51215372981,Working,2022-10-08 01:00:00,22.533751436464392,Medium,PS-L4,2022-08-27 01:00:00,NA
2023-01-13 02:00:00,PS205,111095.7909906476,Working,2022-09-06 02:00:00,18.89744251140148,Medium,PS-L4,2022-10-24 02:00:00,NA
2023-01-13 03:00:00,PS205,100583.40903688305,Working,2022-09-20 03:00:00,19.810645915496547,Low,PS-L4,2022-07-31 03:00:00,NA
2023-01-13 04:00:00,PS205,103051.7011853957,Working,2022-07-27 04:00:00,21.444380192428234,Low,PS-L4,2022-10-22 04:00:00,NA
2023-01-13 05:00:00,PS205,104774.18436474075,Working,2022-08-03 05:00:00,21.47129384575622,Medium,PS-L4,2022-10-14 05:00:00,NA
2023-01-13 06:00:00,PS205,110819.36286325783,Working,2022-12-02 06:00:00,19.642354841610942,High,PS-L4,2022-10-16 06:00:00,E202
2023-01-13 07:00:00,PS205,104514.10476222864,Working,2022-08-12 07:00:00,20.863491136044484,Medium,PS-L4,2022-08-30 07:00:00,NA
2023-01-13 08:00:00,PS205,107211.13647924436,Working,2022-10-13 08:00:00,24.178248944206636,Low,PS-L4,2022-10-24 08:00:00,NA
2023-01-13 09:00:00,PS205,97053.0797241593,Needs Maintenance,2022-08-29 09:00:00,24.96741514221205,Low,PS-L4,2022-10-14 09:00:00,NA
2023-01-13 10:00:00,PS205,103545.10824096912,Working,2022-12-12 10:00:00,21.293840894339887,Low,PS-L4,2022-10-07 10:00:00,NA
2023-01-13 11:00:00,PS205,99552.6650127701,Working,2022-09-07 11:00:00,22.610974553465958,Low,PS-L4,2022-10-01 11:00:00,NA
2023-01-13 12:00:00,PS205,103381.00763442935,Working,2022-08-26 12:00:00,23.483147961487088,Medium,PS-L4,2022-10-04 12:00:00,NA
2023-01-13 13:00:00,PS205,111527.03661269876,Working,2022-09-26 13:00:00,22.921038562868773,Low,PS-L4,2022-07-28 13:00:00,NA
2023-01-13 14:00:00,PS205,103014.08591339894,Working,2022-12-10 14:00:00,23.77055474861436,Medium,PS-L4,2022-11-12 14:00:00,NA
2023-01-13 15:00:00,PS205,104566.6020407344,Working,2022-09-17 15:00:00,18.130539734322703,Low,PS-L4,2022-10-09 15:00:00,NA
2023-01-13 16:00:00,PS205,113608.78737236516,Needs Maintenance,2022-09-12 16:00:00,18.671689835066523,Medium,PS-L4,2022-12-02 16:00:00,NA
2023-01-13 17:00:00,PS205,99388.93173814795,Working,2022-07-28 17:00:00,21.001748290544885,Low,PS-L4,2022-11-07 17:00:00,NA
2023-01-13 18:00:00,PS205,114087.4649770729,Needs Maintenance,2022-08-26 18:00:00,23.59511925106215,Low,PS-L4,2022-10-21 18:00:00,NA
2023-01-13 19:00:00,PS205,99822.88348411444,Working,2022-11-25 19:00:00,22.9996921603436,Medium,PS-L4,2022-09-11 19:00:00,NA
2023-01-13 20:00:00,PS205,105702.77918605704,Needs Maintenance,2022-11-03 20:00:00,24.48975787450535,Low,PS-L4,2022-09-06 20:00:00,NA
2023-01-13 21:00:00,PS205,101857.0665172876,Needs Maintenance,2022-09-07 21:00:00,24.322607903856003,Low,PS-L4,2022-11-19 21:00:00,NA
2023-01-13 22:00:00,PS205,99898.3601594822,Working,2022-08-09 22:00:00,18.069098163500165,Medium,PS-L4,2022-09-20 22:00:00,E201
2023-01-13 23:00:00,PS205,101837.10763144314,Working,2022-10-24 23:00:00,20.24018556984773,Medium,PS-L4,2022-07-22 23:00:00,NA
2023-01-14 00:00:00,PS205,111571.36037613644,Working,2022-11-19 00:00:00,23.4930310649431,Low,PS-L4,2022-11-08 00:00:00,NA
2023-01-14 01:00:00,PS205,102848.5391240575,Working,2022-11-17 01:00:00,22.32395544711082,High,PS-L4,2022-08-16 01:00:00,NA
2023-01-14 02:00:00,PS205,106395.64992495054,Working,2022-11-10 02:00:00,21.87686276212672,Low,PS-L4,2022-09-07 02:00:00,NA
2023-01-14 03:00:00,PS205,110003.99916898776,Working,2022-09-11 03:00:00,21.093020389827693,Low,PS-L4,2022-12-11 03:00:00,NA
2023-01-14 04:00:00,PS205,109694.99506720946,Working,2022-08-03 04:00:00,23.2168527829974,Medium,PS-L4,2022-10-11 04:00:00,NA
2023-01-14 05:00:00,PS205,110324.40949953561,Working,2022-11-07 05:00:00,23.964610559708518,Low,PS-L4,2022-10-07 05:00:00,NA
2023-01-14 06:00:00,PS205,105867.91865551914,Working,2022-10-09 06:00:00,21.429899952377895,Low,PS-L4,2022-11-15 06:00:00,NA
2023-01-14 07:00:00,PS205,102959.7999963731,Working,2022-08-18 07:00:00,21.250091178655328,High,PS-L4,2022-09-26 07:00:00,NA
2023-01-14 08:00:00,PS205,101175.42325387528,Working,2022-09-26 08:00:00,23.301853549565486,Low,PS-L4,2022-10-05 08:00:00,NA
2023-01-14 09:00:00,PS205,109415.06506164788,Working,2022-09-16 09:00:00,22.62327743201768,Medium,PS-L4,2022-07-20 09:00:00,NA
2023-01-14 10:00:00,PS205,108370.27736467481,Working,2022-11-12 10:00:00,19.14868963231947,Low,PS-L4,2022-08-06 10:00:00,NA
2023-01-14 11:00:00,PS205,109977.69607066383,Down,2022-12-01 11:00:00,19.150107594247796,Medium,PS-L4,2022-09-20 11:00:00,NA
2023-01-14 12:00:00,PS205,98259.06028280265,Working,2022-11-21 12:00:00,20.98568929284424,Low,PS-L4,2022-08-23 12:00:00,NA
2023-01-14 13:00:00,PS205,109034.68520213004,Working,2022-10-22 13:00:00,22.95945799388662,Medium,PS-L4,2022-09-10 13:00:00,E202
2023-01-14 14:00:00,PS205,106147.04063422688,Working,2022-10-27 14:00:00,24.20946822130225,Low,PS-L4,2022-10-23 14:00:00,NA
2023-01-14 15:00:00,PS205,100957.42965384242,Needs Maintenance,2022-09-27 15:00:00,19.765314254325617,High,PS-L4,2022-11-25 15:00:00,NA
2023-01-14 16:00:00,PS205,95541.54309848274,Working,2022-09-10 16:00:00,20.025903999186127,Medium,PS-L4,2022-09-02 16:00:00,NA
2023-01-14 17:00:00,PS205,95202.7428582889,Working,2022-08-20 17:00:00,21.773614758736855,Medium,PS-L4,2022-08-23 17:00:00,NA
2023-01-14 18:00:00,PS205,111324.55402942648,Working,2022-10-02 18:00:00,20.7591022133572,High,PS-L4,2022-08-17 18:00:00,NA
2023-01-14 19:00:00,PS205,103615.36106005433,Working,2022-11-26 19:00:00,24.90569297704295,Medium,PS-L4,2022-09-18 19:00:00,NA
2023-01-14 20:00:00,PS205,98945.96177919154,Working,2022-10-10 20:00:00,19.59735806114381,High,PS-L4,2022-10-20 20:00:00,NA
2023-01-14 21:00:00,PS205,105232.89053162854,Working,2022-11-18 21:00:00,21.10379868354255,Low,PS-L4,2022-08-27 21:00:00,NA
2023-01-14 22:00:00,PS205,103664.75308885946,Down,2022-08-24 22:00:00,20.95862420088,High,PS-L4,2022-08-03 22:00:00,NA
2023-01-14 23:00:00,PS205,108569.61133119657,Needs Maintenance,2022-07-31 23:00:00,23.51996832034001,Low,PS-L4,2022-09-04 23:00:00,NA
2023-01-15 00:00:00,PS205,112610.08080148189,Working,2022-09-24 00:00:00,18.705234966831707,Low,PS-L4,2022-08-18 00:00:00,NA
2023-01-15 01:00:00,PS205,101528.4143286724,Down,2022-08-07 01:00:00,20.36490896285803,High,PS-L4,2022-10-06 01:00:00,NA
2023-01-15 02:00:00,PS205,104685.42849397272,Working,2022-10-05 02:00:00,19.557546103620872,Medium,PS-L4,2022-08-19 02:00:00,E202
2023-01-15 03:00:00,PS205,104152.98683169272,Working,2022-08-23 03:00:00,20.37920770264188,High,PS-L4,2022-10-29 03:00:00,NA
2023-01-15 04:00:00,PS205,103626.19662908283,Needs Maintenance,2022-09-09 04:00:00,22.320240976675084,Low,PS-L4,2022-09-28 04:00:00,NA
2023-01-15 05:00:00,PS205,105150.4341701032,Working,2022-11-13 05:00:00,23.226693011951543,High,PS-L4,2022-10-18 05:00:00,NA
2023-01-15 06:00:00,PS205,110222.17214336443,Working,2022-11-29 06:00:00,20.20231565208193,Low,PS-L4,2022-11-17 06:00:00,NA
2023-01-15 07:00:00,PS205,103629.08587502975,Working,2022-10-03 07:00:00,19.643489348717996,Medium,PS-L4,2022-08-08 07:00:00,NA
2023-01-15 08:00:00,PS205,99991.83166153847,Working,2022-11-07 08:00:00,21.41158127752942,Low,PS-L4,2022-11-22 08:00:00,NA
2023-01-15 09:00:00,PS205,104356.28601638497,Working,2022-09-27 09:00:00,23.05545525905911,Low,PS-L4,2022-09-01 09:00:00,NA
2023-01-15 10:00:00,PS205,103639.27336922896,Working,2022-11-05 10:00:00,24.260733263766916,Low,PS-L4,2022-11-19 10:00:00,NA
2023-01-15 11:00:00,PS205,105798.04686658907,Needs Maintenance,2022-10-11 11:00:00,18.897994830083736,High,PS-L4,2022-08-11 11:00:00,NA
2023-01-15 12:00:00,PS205,97712.76496377488,Working,2022-09-25 12:00:00,18.534150861992774,Low,PS-L4,2022-11-16 12:00:00,NA
2023-01-15 13:00:00,PS205,109349.6910833594,Working,2022-08-01 13:00:00,18.046005231079313,Low,PS-L4,2022-08-19 13:00:00,NA
2023-01-15 14:00:00,PS205,102141.34645652844,Working,2022-12-03 14:00:00,20.366329240748286,Medium,PS-L4,2022-10-23 14:00:00,E202
2023-01-15 15:00:00,PS205,104835.44086831332,Working,2022-09-09 15:00:00,18.03825571134616,Low,PS-L4,2022-12-07 15:00:00,NA
2023-01-15 16:00:00,PS205,103515.777039117,Working,2022-10-25 16:00:00,22.206714449282853,Low,PS-L4,2022-08-16 16:00:00,NA
2023-01-15 17:00:00,PS205,115842.74989486199,Needs Maintenance,2022-07-26 17:00:00,22.656995760485216,Low,PS-L4,2022-09-11 17:00:00,NA
2023-01-15 18:00:00,PS205,102381.55077891775,Working,2022-10-09 18:00:00,18.013205170504122,Low,PS-L4,2022-11-01 18:00:00,NA
2023-01-15 19:00:00,PS205,116233.555246091,Working,2022-11-16 19:00:00,21.5004237773762,Low,PS-L4,2022-10-31 19:00:00,NA
2023-01-15 20:00:00,PS205,100712.70395211362,Working,2022-11-23 20:00:00,18.471730495709874,Medium,PS-L4,2022-12-12 20:00:00,NA
2023-01-15 21:00:00,PS205,99765.53190936244,Working,2022-12-07 21:00:00,24.9470238152375,Medium,PS-L4,2022-11-09 21:00:00,NA
2023-01-15 22:00:00,PS205,103693.8098460844,Working,2022-09-28 22:00:00,19.14745936940435,Medium,PS-L4,2022-09-09 22:00:00,NA
2023-01-15 23:00:00,PS205,98435.73727169666,Working,2022-10-01 23:00:00,18.143605745351802,Medium,PS-L4,2022-10-02 23:00:00,NA
2023-01-16 00:00:00,PS205,108110.6337046951,Down,2022-09-12 00:00:00,19.763584943147627,Low,PS-L4,2022-11-27 00:00:00,NA
2023-01-16 01:00:00,PS205,111023.10769513225,Needs Maintenance,2022-07-28 01:00:00,24.66439521689511,Low,PS-L4,2022-09-09 01:00:00,NA
2023-01-16 02:00:00,PS205,104604.22516389741,Working,2022-11-02 02:00:00,24.41694589188483,Medium,PS-L4,2022-12-06 02:00:00,NA
2023-01-16 03:00:00,PS205,108872.37045285109,Working,2022-09-30 03:00:00,22.0385061615926,High,PS-L4,2022-07-21 03:00:00,NA
2023-01-16 04:00:00,PS205,109322.35984252562,Working,2022-10-20 04:00:00,22.13319393926129,Low,PS-L4,2022-11-15 04:00:00,NA
2023-01-16 05:00:00,PS205,104362.2729133793,Working,2022-08-06 05:00:00,20.84225338089114,Low,PS-L4,2022-09-20 05:00:00,NA
2023-01-16 06:00:00,PS205,94799.63225639824,Working,2022-08-31 06:00:00,20.013785221241992,Medium,PS-L4,2022-09-02 06:00:00,NA
2023-01-16 07:00:00,PS205,102842.62714579821,Working,2022-08-09 07:00:00,21.550543811077823,Medium,PS-L4,2022-10-24 07:00:00,NA
2023-01-16 08:00:00,PS205,110452.49124982434,Needs Maintenance,2022-09-10 08:00:00,24.978096969419163,Medium,PS-L4,2022-10-30 08:00:00,NA
2023-01-16 09:00:00,PS205,116097.0875975201,Working,2022-09-02 09:00:00,24.541951132401266,Medium,PS-L4,2022-10-15 09:00:00,E203
2023-01-16 10:00:00,PS205,103059.35827626302,Working,2022-10-14 10:00:00,22.624614271288173,Medium,PS-L4,2022-11-17 10:00:00,NA
