Timestamp,Sensor ID,Temperature Reading (°C),Operational Status,Last Maintenance Date,Ambient Humidity,Heat Source Proximity,Sensor Model,Last Calibration Date,Error Code
2023-01-08 15:00:00,TS313,21.10035065377479,Working,2022-08-03 15:00:00,47.63681563238674,Far,TS-T2,2022-08-03 15:00:00,E301
2023-01-08 16:00:00,TS313,22.134210291665617,Working,2022-09-29 16:00:00,63.36177031708593,Near,TS-T2,2022-10-15 16:00:00,NA
2023-01-08 17:00:00,TS313,24.10892759509733,Working,2022-11-19 17:00:00,37.634530964993914,Near,TS-T2,2022-10-29 17:00:00,NA
2023-01-08 18:00:00,TS313,17.949251072791768,Working,2022-08-06 18:00:00,69.95068100865748,Medium,TS-T2,2022-09-01 18:00:00,NA
2023-01-08 19:00:00,TS313,22.290624172000612,Down,2022-11-02 19:00:00,33.39316510596498,Near,TS-T2,2022-09-04 19:00:00,NA
2023-01-08 20:00:00,TS313,21.779697009437232,Working,2022-09-01 20:00:00,50.567638052713626,Far,TS-T2,2022-09-23 20:00:00,NA
2023-01-08 21:00:00,TS313,22.46832557605693,Working,2022-07-25 21:00:00,68.48924019078095,Far,TS-T2,2022-08-22 21:00:00,NA
2023-01-08 22:00:00,TS313,25.488885833978845,Working,2022-10-22 22:00:00,45.882982030443166,Near,TS-T2,2022-09-21 22:00:00,NA
2023-01-08 23:00:00,TS313,21.51801639728861,Working,2022-10-23 23:00:00,68.23776661405918,Far,TS-T2,2022-08-31 23:00:00,NA
2023-01-09 00:00:00,TS313,22.500987774511916,Needs Maintenance,2022-07-15 00:00:00,47.24712620509268,Medium,TS-T2,2022-07-28 00:00:00,NA
2023-01-09 01:00:00,TS313,25.021633537539827,Working,2022-09-27 01:00:00,67.93354654891442,Medium,TS-T2,2022-10-26 01:00:00,NA
2023-01-09 02:00:00,TS313,24.232404239328652,Working,2022-11-09 02:00:00,38.635951955543476,Medium,TS-T2,2022-09-15 02:00:00,NA
2023-01-09 03:00:00,TS313,22.732030687593582,Working,2022-10-14 03:00:00,48.64350577427629,Far,TS-T2,2022-10-18 03:00:00,NA
2023-01-09 04:00:00,TS313,23.676465383079194,Working,2022-07-30 04:00:00,47.10935788876739,Near,TS-T2,2022-09-14 04:00:00,NA
2023-01-09 05:00:00,TS313,23.345832887766477,Working,2022-11-15 05:00:00,46.68292995560165,Far,TS-T2,2022-08-01 05:00:00,NA
2023-01-09 06:00:00,TS313,22.13772358003557,Working,2022-10-31 06:00:00,39.61787795618213,Far,TS-T2,2022-11-03 06:00:00,NA
2023-01-09 07:00:00,TS313,19.637033755234274,Working,2022-08-12 07:00:00,66.00978186768444,Medium,TS-T2,2022-08-06 07:00:00,NA
2023-01-09 08:00:00,TS313,21.78106645835421,Working,2022-09-19 08:00:00,67.61889080332497,Medium,TS-T2,2022-08-10 08:00:00,NA
2023-01-09 09:00:00,TS313,18.899363080096464,Working,2022-10-02 09:00:00,41.23797717511843,Medium,TS-T2,2022-08-01 09:00:00,NA
2023-01-09 10:00:00,TS313,19.823002863863174,Working,2022-07-14 10:00:00,53.040573197443905,Medium,TS-T2,2022-12-08 10:00:00,NA
2023-01-09 11:00:00,TS313,17.617446200226752,Working,2022-09-17 11:00:00,56.144632473668786,Medium,TS-T2,2022-09-08 11:00:00,NA
2023-01-09 12:00:00,TS313,21.53568198436942,Working,2022-09-23 12:00:00,38.70539278390192,Near,TS-T2,2022-09-08 12:00:00,NA
2023-01-09 13:00:00,TS313,20.76818117419906,Working,2022-12-09 13:00:00,31.22101501229284,Near,TS-T2,2022-09-30 13:00:00,NA
2023-01-09 14:00:00,TS313,23.978915061309323,Working,2022-10-17 14:00:00,30.74674286482042,Medium,TS-T2,2022-12-02 14:00:00,NA
2023-01-09 15:00:00,TS313,18.705709439882618,Needs Maintenance,2022-08-07 15:00:00,48.687644147848914,Near,TS-T2,2022-08-20 15:00:00,NA
2023-01-09 16:00:00,TS313,21.119806911119696,Needs Maintenance,2022-12-02 16:00:00,58.374664108021825,Near,TS-T2,2022-08-15 16:00:00,NA
2023-01-09 17:00:00,TS313,20.713397036331457,Working,2022-09-27 17:00:00,55.79166311950064,Far,TS-T2,2022-08-25 17:00:00,NA
2023-01-09 18:00:00,TS313,22.898213791664634,Working,2022-10-22 18:00:00,36.05413135727814,Medium,TS-T2,2022-10-15 18:00:00,NA
2023-01-09 19:00:00,TS313,20.990068959888664,Working,2022-11-08 19:00:00,51.0292927315848,Medium,TS-T2,2022-10-04 19:00:00,NA
2023-01-09 20:00:00,TS313,21.86845831699273,Working,2022-09-04 20:00:00,31.404110191681227,Near,TS-T2,2022-09-12 20:00:00,NA
2023-01-09 21:00:00,TS313,23.659787108739486,Working,2022-11-05 21:00:00,51.32042187557056,Medium,TS-T2,2022-11-03 21:00:00,NA
2023-01-09 22:00:00,TS313,22.20532515529855,Working,2022-08-21 22:00:00,37.81103389082962,Medium,TS-T2,2022-12-07 22:00:00,NA
2023-01-09 23:00:00,TS313,22.676153011548354,Working,2022-10-16 23:00:00,54.96280895553647,Medium,TS-T2,2022-10-13 23:00:00,NA
2023-01-10 00:00:00,TS313,19.49847986127903,Working,2022-10-29 00:00:00,40.31429547438894,Medium,TS-T2,2022-12-09 00:00:00,NA
2023-01-10 01:00:00,TS313,23.460145126663633,Needs Maintenance,2022-12-05 01:00:00,39.21325168412492,Medium,TS-T2,2022-07-18 01:00:00,NA
2023-01-10 02:00:00,TS313,25.232668278567473,Needs Maintenance,2022-08-25 02:00:00,69.97000979656202,Medium,TS-T2,2022-11-03 02:00:00,NA
2023-01-10 03:00:00,TS313,21.805257512454315,Working,2022-11-19 03:00:00,46.429393785028644,Medium,TS-T2,2022-10-06 03:00:00,NA
2023-01-10 04:00:00,TS313,22.502471603128555,Down,2022-09-28 04:00:00,42.565037535413644,Far,TS-T2,2022-11-17 04:00:00,NA
2023-01-10 05:00:00,TS313,27.787208790099463,Needs Maintenance,2022-12-03 05:00:00,45.89689460240895,Medium,TS-T2,2022-07-18 05:00:00,NA
2023-01-10 06:00:00,TS313,22.45928722944838,Working,2022-10-05 06:00:00,66.63206366851145,Medium,TS-T2,2022-12-07 06:00:00,E303
2023-01-10 07:00:00,TS313,19.610624278627732,Working,2022-11-14 07:00:00,37.84305353824706,Medium,TS-T2,2022-11-27 07:00:00,NA
2023-01-10 08:00:00,TS313,22.897013957848507,Working,2022-09-12 08:00:00,35.332901098972215,Medium,TS-T2,2022-10-21 08:00:00,NA
2023-01-10 09:00:00,TS313,20.53750275847023,Working,2022-07-26 09:00:00,48.750663359131465,Far,TS-T2,2022-08-19 09:00:00,NA
2023-01-10 10:00:00,TS313,19.467247950408872,Working,2022-10-20 10:00:00,67.38453551494887,Medium,TS-T2,2022-08-27 10:00:00,NA
2023-01-10 11:00:00,TS313,21.35014463890045,Working,2022-07-23 11:00:00,63.998304916141606,Medium,TS-T2,2022-07-16 11:00:00,NA
2023-01-10 12:00:00,TS313,23.47982787680482,Working,2022-07-28 12:00:00,34.107420325497564,Far,TS-T2,2022-12-07 12:00:00,NA
2023-01-10 13:00:00,TS313,20.528111682308047,Working,2022-08-12 13:00:00,47.67643164870168,Near,TS-T2,2022-08-30 13:00:00,NA
2023-01-10 14:00:00,TS313,22.797640425851252,Working,2022-09-30 14:00:00,42.80284983462511,Far,TS-T2,2022-11-13 14:00:00,NA
2023-01-10 15:00:00,TS313,25.158833355110783,Working,2022-07-31 15:00:00,38.337014283918364,Near,TS-T2,2022-08-31 15:00:00,NA
2023-01-10 16:00:00,TS313,24.25826229928201,Working,2022-11-19 16:00:00,30.195786276904222,Medium,TS-T2,2022-08-11 16:00:00,NA
2023-01-10 17:00:00,TS313,24.18419904548012,Working,2022-10-14 17:00:00,44.79813414936238,Far,TS-T2,2022-10-15 17:00:00,E302
2023-01-10 18:00:00,TS313,22.19478260529934,Working,2022-10-11 18:00:00,54.20069408827061,Far,TS-T2,2022-10-24 18:00:00,NA
2023-01-10 19:00:00,TS313,19.381421144365408,Working,2022-10-11 19:00:00,62.23812024438421,Far,TS-T2,2022-10-19 19:00:00,E302
2023-01-10 20:00:00,TS313,20.95156171240419,Working,2022-07-15 20:00:00,38.832360359035064,Medium,TS-T2,2022-08-17 20:00:00,NA
2023-01-10 21:00:00,TS313,24.294036083721227,Working,2022-11-27 21:00:00,54.955187099059366,Medium,TS-T2,2022-10-12 21:00:00,NA
2023-01-10 22:00:00,TS313,19.41943667488208,Working,2022-10-17 22:00:00,31.864722498072204,Medium,TS-T2,2022-09-14 22:00:00,NA
2023-01-10 23:00:00,TS313,19.038993910322677,Needs Maintenance,2022-09-16 23:00:00,43.29512139705721,Medium,TS-T2,2022-09-04 23:00:00,NA
2023-01-11 00:00:00,TS313,20.81979786482552,Working,2022-08-21 00:00:00,47.61240928324277,Medium,TS-T2,2022-12-04 00:00:00,NA
2023-01-11 01:00:00,TS313,20.173509696716067,Working,2022-12-12 01:00:00,30.091068734946163,Medium,TS-T2,2022-09-12 01:00:00,NA
2023-01-11 02:00:00,TS313,22.88983364564835,Working,2022-09-01 02:00:00,41.95645896298524,Medium,TS-T2,2022-08-30 02:00:00,NA
2023-01-11 03:00:00,TS313,23.392218610648854,Down,2022-10-24 03:00:00,69.22326851430721,Far,TS-T2,2022-10-14 03:00:00,NA
2023-01-11 04:00:00,TS313,22.63311383579718,Working,2022-08-26 04:00:00,41.544570809108606,Medium,TS-T2,2022-11-27 04:00:00,E302
2023-01-11 05:00:00,TS313,21.82462521672412,Working,2022-12-04 05:00:00,59.90182282193364,Medium,TS-T2,2022-07-29 05:00:00,NA
2023-01-11 06:00:00,TS313,21.416151627383112,Down,2022-09-05 06:00:00,41.98520195454361,Far,TS-T2,2022-11-07 06:00:00,NA
2023-01-11 07:00:00,TS313,22.73019585764547,Working,2022-10-08 07:00:00,66.71782060427587,Medium,TS-T2,2022-09-25 07:00:00,NA
2023-01-11 08:00:00,TS313,22.334698913164136,Working,2022-08-26 08:00:00,64.87991979057617,Medium,TS-T2,2022-07-18 08:00:00,NA
2023-01-11 09:00:00,TS313,20.69544936605977,Working,2022-09-12 09:00:00,68.2342084838451,Medium,TS-T2,2022-10-29 09:00:00,NA
2023-01-11 10:00:00,TS313,24.28378081897145,Working,2022-08-19 10:00:00,30.61813184763082,Medium,TS-T2,2022-10-14 10:00:00,NA
2023-01-11 11:00:00,TS313,22.390838442753726,Working,2022-10-02 11:00:00,44.88680031758781,Near,TS-T2,2022-10-29 11:00:00,NA
2023-01-11 12:00:00,TS313,22.816193608601008,Working,2022-10-31 12:00:00,47.92473177446007,Far,TS-T2,2022-08-18 12:00:00,E301
2023-01-11 13:00:00,TS313,22.983555837786188,Working,2022-08-01 13:00:00,32.07707457487708,Medium,TS-T2,2022-09-30 13:00:00,NA
2023-01-11 14:00:00,TS313,23.374139635779244,Working,2022-09-02 14:00:00,59.59506906357582,Far,TS-T2,2022-09-19 14:00:00,E301
2023-01-11 15:00:00,TS313,20.900934639906957,Working,2022-07-26 15:00:00,34.877203934344976,Far,TS-T2,2022-11-24 15:00:00,NA
2023-01-11 16:00:00,TS313,23.142632222668368,Working,2022-11-07 16:00:00,47.24456603290797,Medium,TS-T2,2022-11-17 16:00:00,NA
2023-01-11 17:00:00,TS313,20.170394058741593,Down,2022-09-20 17:00:00,69.4951783898776,Far,TS-T2,2022-08-17 17:00:00,NA
2023-01-11 18:00:00,TS313,21.43848302560464,Working,2022-09-07 18:00:00,57.66416301734368,Medium,TS-T2,2022-07-22 18:00:00,NA
2023-01-11 19:00:00,TS313,16.939640031042117,Working,2022-11-10 19:00:00,50.04699739654092,Medium,TS-T2,2022-11-18 19:00:00,NA
2023-01-11 20:00:00,TS313,23.1478816566353,Needs Maintenance,2022-11-11 20:00:00,60.99994970185215,Medium,TS-T2,2022-08-29 20:00:00,NA
2023-01-11 21:00:00,TS313,21.413699820929608,Working,2022-07-30 21:00:00,41.673635074148095,Medium,TS-T2,2022-12-10 21:00:00,NA
2023-01-11 22:00:00,TS313,19.443263220322244,Working,2022-08-22 22:00:00,63.82575471010421,Medium,TS-T2,2022-09-03 22:00:00,NA
2023-01-11 23:00:00,TS313,22.45027040917199,Working,2022-10-10 23:00:00,54.24959124613328,Medium,TS-T2,2022-08-09 23:00:00,NA
2023-01-12 00:00:00,TS313,22.437042001142594,Needs Maintenance,2022-12-11 00:00:00,33.61485726115576,Medium,TS-T2,2022-11-13 00:00:00,NA
2023-01-12 01:00:00,TS313,21.483916385572456,Working,2022-10-30 01:00:00,61.769349335298145,Medium,TS-T2,2022-08-05 01:00:00,NA
2023-01-12 02:00:00,TS313,26.354828554843962,Needs Maintenance,2022-11-14 02:00:00,65.00102070101386,Far,TS-T2,2022-11-18 02:00:00,NA
2023-01-12 03:00:00,TS313,24.638868404154138,Working,2022-12-05 03:00:00,45.543279658580445,Medium,TS-T2,2022-10-10 03:00:00,NA
2023-01-12 04:00:00,TS313,21.934758555593678,Working,2022-11-12 04:00:00,50.05806570590958,Medium,TS-T2,2022-08-23 04:00:00,NA
2023-01-12 05:00:00,TS313,23.219728209068982,Down,2022-08-01 05:00:00,52.23950123949146,Medium,TS-T2,2022-07-30 05:00:00,NA
2023-01-12 06:00:00,TS313,25.210608997315596,Needs Maintenance,2022-11-21 06:00:00,52.02912839663088,Medium,TS-T2,2022-08-05 06:00:00,NA
2023-01-12 07:00:00,TS313,20.24060881691211,Working,2022-11-13 07:00:00,34.10683656912345,Near,TS-T2,2022-11-10 07:00:00,NA
2023-01-12 08:00:00,TS313,22.383989411247335,Down,2022-12-06 08:00:00,39.37550119512685,Medium,TS-T2,2022-09-23 08:00:00,NA
2023-01-12 09:00:00,TS313,19.182868016590334,Working,2022-12-01 09:00:00,31.914303276845935,Medium,TS-T2,2022-08-16 09:00:00,NA
2023-01-12 10:00:00,TS313,21.047608640079886,Working,2022-09-27 10:00:00,51.964307187096004,Far,TS-T2,2022-09-25 10:00:00,NA
2023-01-12 11:00:00,TS313,19.81446196422738,Working,2022-11-11 11:00:00,52.056091011884035,Near,TS-T2,2022-07-25 11:00:00,NA
2023-01-12 12:00:00,TS313,23.350207807421782,Working,2022-08-17 12:00:00,61.14577529219131,Near,TS-T2,2022-10-13 12:00:00,NA
2023-01-12 13:00:00,TS313,21.01261535059994,Needs Maintenance,2022-09-17 13:00:00,48.56081081710866,Far,TS-T2,2022-10-13 13:00:00,NA
2023-01-12 14:00:00,TS313,22.01025048379292,Needs Maintenance,2022-10-04 14:00:00,56.686952463306774,Near,TS-T2,2022-11-15 14:00:00,E303
2023-01-12 15:00:00,TS313,20.2284745535348,Working,2022-09-09 15:00:00,62.81891491365786,Medium,TS-T2,2022-10-19 15:00:00,NA
2023-01-12 16:00:00,TS313,20.330043857762128,Working,2022-10-27 16:00:00,69.2423785872925,Medium,TS-T2,2022-09-22 16:00:00,NA
2023-01-12 17:00:00,TS313,23.67455425209994,Working,2022-11-20 17:00:00,63.17986999147466,Medium,TS-T2,2022-11-17 17:00:00,NA
2023-01-12 18:00:00,TS313,22.337824143218615,Working,2022-08-09 18:00:00,64.11215620241651,Near,TS-T2,2022-08-17 18:00:00,NA
2023-01-12 19:00:00,TS313,25.604954632191255,Working,2022-09-03 19:00:00,69.88777077555292,Near,TS-T2,2022-09-23 19:00:00,E303
2023-01-12 20:00:00,TS313,20.776727012681235,Needs Maintenance,2022-09-14 20:00:00,53.27249112113768,Far,TS-T2,2022-12-11 20:00:00,NA
2023-01-12 21:00:00,TS313,23.73175365441727,Down,2022-09-13 21:00:00,63.4474695524454,Medium,TS-T2,2022-10-14 21:00:00,NA
2023-01-12 22:00:00,TS313,20.920110098996858,Working,2022-08-22 22:00:00,65.12203569946017,Medium,TS-T2,2022-09-19 22:00:00,NA
2023-01-12 23:00:00,TS313,23.415735054510908,Working,2022-08-10 23:00:00,56.03505370885893,Near,TS-T2,2022-09-08 23:00:00,NA
2023-01-13 00:00:00,TS313,20.96362974153007,Working,2022-07-24 00:00:00,34.66390155396945,Medium,TS-T2,2022-08-29 00:00:00,NA
2023-01-13 01:00:00,TS313,21.578036193556255,Working,2022-12-10 01:00:00,63.69157941915595,Far,TS-T2,2022-11-16 01:00:00,NA
2023-01-13 02:00:00,TS313,20.190304083372915,Down,2022-10-10 02:00:00,31.44736838119083,Near,TS-T2,2022-09-10 02:00:00,NA
2023-01-13 03:00:00,TS313,21.752502614620095,Needs Maintenance,2022-09-11 03:00:00,62.019222328010855,Far,TS-T2,2022-10-20 03:00:00,NA
2023-01-13 04:00:00,TS313,22.1560946285946,Working,2022-12-09 04:00:00,53.398308877843554,Medium,TS-T2,2022-11-12 04:00:00,NA
2023-01-13 05:00:00,TS313,17.318064921457264,Working,2022-07-30 05:00:00,35.72546212788615,Medium,TS-T2,2022-09-30 05:00:00,NA
2023-01-13 06:00:00,TS313,22.489870589353306,Working,2022-08-26 06:00:00,53.4078392289329,Far,TS-T2,2022-11-26 06:00:00,E303
2023-01-13 07:00:00,TS313,20.714866958936888,Needs Maintenance,2022-12-10 07:00:00,47.05242079547517,Medium,TS-T2,2022-09-19 07:00:00,NA
2023-01-13 08:00:00,TS313,21.501825314415978,Working,2022-11-15 08:00:00,38.676303991662316,Near,TS-T2,2022-09-10 08:00:00,NA
2023-01-13 09:00:00,TS313,22.105934371027335,Working,2022-11-01 09:00:00,38.10853102956632,Near,TS-T2,2022-11-20 09:00:00,NA
2023-01-13 10:00:00,TS313,20.19707282180076,Working,2022-08-27 10:00:00,33.42011096472096,Medium,TS-T2,2022-11-02 10:00:00,NA
2023-01-13 11:00:00,TS313,20.82055178748748,Down,2022-08-02 11:00:00,61.13254063135886,Far,TS-T2,2022-12-09 11:00:00,NA
2023-01-13 12:00:00,TS313,23.26578004729557,Working,2022-10-29 12:00:00,65.98463632428077,Medium,TS-T2,2022-08-06 12:00:00,E302
2023-01-13 13:00:00,TS313,23.089684886196626,Working,2022-10-09 13:00:00,33.64246783236378,Medium,TS-T2,2022-08-21 13:00:00,NA
2023-01-13 14:00:00,TS313,22.20072129602958,Working,2022-10-25 14:00:00,52.94511425809691,Medium,TS-T2,2022-11-13 14:00:00,NA
2023-01-13 15:00:00,TS313,23.62257430673623,Working,2022-11-07 15:00:00,33.55795055618369,Far,TS-T2,2022-10-08 15:00:00,E301
2023-01-13 16:00:00,TS313,18.453403483674307,Working,2022-12-04 16:00:00,39.783626300641444,Medium,TS-T2,2022-10-01 16:00:00,NA
2023-01-13 17:00:00,TS313,20.986412943572347,Working,2022-08-26 17:00:00,41.54653083937304,Near,TS-T2,2022-08-17 17:00:00,NA
2023-01-13 18:00:00,TS313,22.413406446462776,Working,2022-08-26 18:00:00,46.66311934585621,Medium,TS-T2,2022-10-23 18:00:00,NA
2023-01-13 19:00:00,TS313,22.212059991612264,Needs Maintenance,2022-12-04 19:00:00,47.474279307095244,Medium,TS-T2,2022-12-05 19:00:00,NA
2023-01-13 20:00:00,TS313,18.005724459887066,Working,2022-09-30 20:00:00,47.72300369558474,Medium,TS-T2,2022-08-19 20:00:00,NA
2023-01-13 21:00:00,TS313,20.28823811915358,Working,2022-10-07 21:00:00,58.05203132414208,Medium,TS-T2,2022-11-04 21:00:00,NA
2023-01-13 22:00:00,TS313,26.02727488342273,Working,2022-10-19 22:00:00,69.31345854539143,Medium,TS-T2,2022-10-18 22:00:00,NA
2023-01-13 23:00:00,TS313,21.154432103093107,Working,2022-08-27 23:00:00,60.332959777143955,Medium,TS-T2,2022-12-04 23:00:00,NA
2023-01-14 00:00:00,TS313,23.706682296802974,Working,2022-08-21 00:00:00,57.01523835444682,Medium,TS-T2,2022-10-13 00:00:00,NA
2023-01-14 01:00:00,TS313,24.281453749539402,Working,2022-12-12 01:00:00,58.42441429538141,Medium,TS-T2,2022-10-27 01:00:00,NA
2023-01-14 02:00:00,TS313,22.190260494923635,Working,2022-10-24 02:00:00,33.1248821019865,Far,TS-T2,2022-09-03 02:00:00,NA
2023-01-14 03:00:00,TS313,23.88389694070942,Working,2022-08-20 03:00:00,47.694355728782895,Near,TS-T2,2022-08-29 03:00:00,NA
2023-01-14 04:00:00,TS313,21.37048448788003,Working,2022-10-31 04:00:00,38.13459395106938,Near,TS-T2,2022-10-19 04:00:00,NA
2023-01-14 05:00:00,TS313,21.86851335577,Working,2022-08-10 05:00:00,59.71554977327189,Medium,TS-T2,2022-09-03 05:00:00,NA
2023-01-14 06:00:00,TS313,23.35260524836372,Working,2022-12-02 06:00:00,31.76539104273035,Medium,TS-T2,2022-11-23 06:00:00,NA
2023-01-14 07:00:00,TS313,22.910811957734467,Working,2022-08-14 07:00:00,64.94323240880385,Far,TS-T2,2022-10-24 07:00:00,NA
2023-01-14 08:00:00,TS313,19.854648293043397,Working,2022-12-14 08:00:00,37.333555994753766,Far,TS-T2,2022-10-19 08:00:00,NA
2023-01-14 09:00:00,TS313,21.59124013668924,Working,2022-12-01 09:00:00,57.62181472117838,Medium,TS-T2,2022-08-06 09:00:00,NA
2023-01-14 10:00:00,TS313,25.129320862815234,Working,2022-08-07 10:00:00,40.661154511650274,Far,TS-T2,2022-10-06 10:00:00,NA
2023-01-14 11:00:00,TS313,22.814082130916336,Needs Maintenance,2022-09-01 11:00:00,58.63269448136968,Far,TS-T2,2022-10-12 11:00:00,NA
2023-01-14 12:00:00,TS313,20.690281061586845,Working,2022-09-01 12:00:00,56.24686851145354,Medium,TS-T2,2022-08-11 12:00:00,NA
2023-01-14 13:00:00,TS313,25.68871824518545,Working,2022-10-28 13:00:00,69.1298795072392,Medium,TS-T2,2022-09-16 13:00:00,NA
2023-01-14 14:00:00,TS313,21.460687935818086,Working,2022-08-07 14:00:00,48.2321983827633,Medium,TS-T2,2022-09-06 14:00:00,NA
2023-01-14 15:00:00,TS313,22.777045558862152,Working,2022-08-13 15:00:00,48.546318232128314,Medium,TS-T2,2022-08-15 15:00:00,NA
2023-01-14 16:00:00,TS313,23.228117323900218,Down,2022-07-23 16:00:00,46.288301085534755,Medium,TS-T2,2022-11-10 16:00:00,NA
2023-01-14 17:00:00,TS313,26.717450979210007,Needs Maintenance,2022-11-28 17:00:00,60.36067869815925,Medium,TS-T2,2022-09-18 17:00:00,NA
2023-01-14 18:00:00,TS313,20.181871280625924,Working,2022-08-18 18:00:00,55.24939545757808,Medium,TS-T2,2022-11-01 18:00:00,NA
2023-01-14 19:00:00,TS313,24.14981398060645,Working,2022-08-28 19:00:00,61.90247915024267,Medium,TS-T2,2022-08-31 19:00:00,NA
2023-01-14 20:00:00,TS313,22.70977757256648,Working,2022-08-15 20:00:00,63.39434401359924,Medium,TS-T2,2022-09-19 20:00:00,NA
2023-01-14 21:00:00,TS313,19.643615827896113,Working,2022-08-28 21:00:00,58.44660144744624,Medium,TS-T2,2022-11-29 21:00:00,NA
2023-01-14 22:00:00,TS313,23.043282730629556,Needs Maintenance,2022-08-19 22:00:00,56.88331512891201,Far,TS-T2,2022-08-30 22:00:00,NA
2023-01-14 23:00:00,TS313,21.32682977597424,Working,2022-10-12 23:00:00,62.18007881886279,Medium,TS-T2,2022-11-28 23:00:00,NA
2023-01-15 00:00:00,TS313,24.364290879387127,Working,2022-11-10 00:00:00,60.92631461114041,Medium,TS-T2,2022-12-09 00:00:00,NA
2023-01-15 01:00:00,TS313,25.26271614229562,Needs Maintenance,2022-10-22 01:00:00,46.807686317185585,Far,TS-T2,2022-11-15 01:00:00,NA
2023-01-15 02:00:00,TS313,23.100892443589032,Working,2022-10-26 02:00:00,38.09383657790675,Far,TS-T2,2022-11-22 02:00:00,E302
2023-01-15 03:00:00,TS313,21.995916260745343,Needs Maintenance,2022-08-09 03:00:00,62.369132136830146,Near,TS-T2,2022-11-15 03:00:00,NA
2023-01-15 04:00:00,TS313,21.74686112292663,Working,2022-07-28 04:00:00,37.98877443365237,Near,TS-T2,2022-09-01 04:00:00,NA
2023-01-15 05:00:00,TS313,19.23244238235156,Working,2022-09-17 05:00:00,40.147994059141695,Medium,TS-T2,2022-08-14 05:00:00,NA
2023-01-15 06:00:00,TS313,19.807922794441588,Working,2022-08-27 06:00:00,33.56672260545372,Medium,TS-T2,2022-11-27 06:00:00,NA
2023-01-15 07:00:00,TS313,22.83855178419412,Working,2022-11-02 07:00:00,42.64862314017173,Medium,TS-T2,2022-08-29 07:00:00,E302
2023-01-15 08:00:00,TS313,22.621808556199262,Working,2022-08-13 08:00:00,68.03811777510461,Medium,TS-T2,2022-09-12 08:00:00,NA
2023-01-15 09:00:00,TS313,23.104837894398973,Working,2022-07-30 09:00:00,52.05988511108522,Near,TS-T2,2022-10-23 09:00:00,NA
2023-01-15 10:00:00,TS313,20.000765147862573,Needs Maintenance,2022-12-03 10:00:00,35.100856879649825,Far,TS-T2,2022-07-23 10:00:00,NA
2023-01-15 11:00:00,TS313,22.643727237500283,Working,2022-08-16 11:00:00,64.33163617561985,Near,TS-T2,2022-12-15 11:00:00,NA
2023-01-15 12:00:00,TS313,22.97518944068529,Working,2022-11-11 12:00:00,69.19443086325339,Medium,TS-T2,2022-08-23 12:00:00,NA
2023-01-15 13:00:00,TS313,20.626992003805377,Working,2022-10-31 13:00:00,58.62720975612179,Medium,TS-T2,2022-11-24 13:00:00,NA
2023-01-15 14:00:00,TS313,22.623763096579452,Working,2022-10-25 14:00:00,66.8338664370336,Medium,TS-T2,2022-10-18 14:00:00,NA
2023-01-15 15:00:00,TS313,18.12674740911589,Working,2022-11-28 15:00:00,43.004980402202875,Medium,TS-T2,2022-07-28 15:00:00,NA
2023-01-15 16:00:00,TS313,23.965929738499685,Working,2022-10-22 16:00:00,53.899934516808635,Medium,TS-T2,2022-09-23 16:00:00,NA
2023-01-15 17:00:00,TS313,20.008706752847033,Working,2022-08-13 17:00:00,43.25068406515225,Medium,TS-T2,2022-12-16 17:00:00,E302
2023-01-15 18:00:00,TS313,23.12516495927917,Needs Maintenance,2022-07-22 18:00:00,68.87585088600302,Medium,TS-T2,2022-09-11 18:00:00,NA
2023-01-15 19:00:00,TS313,26.399494232410365,Working,2022-11-19 19:00:00,47.85505451904093,Far,TS-T2,2022-09-20 19:00:00,NA
2023-01-15 20:00:00,TS313,22.434149246692904,Needs Maintenance,2022-09-15 20:00:00,38.684654551024494,Medium,TS-T2,2022-10-01 20:00:00,NA
2023-01-15 21:00:00,TS313,21.862406149691886,Working,2022-10-30 21:00:00,58.96709157402662,Medium,TS-T2,2022-10-03 21:00:00,NA
2023-01-15 22:00:00,TS313,20.067728183622123,Working,2022-11-20 22:00:00,66.15626413800877,Near,TS-T2,2022-10-15 22:00:00,NA
2023-01-15 23:00:00,TS313,20.20699592845533,Working,2022-09-18 23:00:00,41.11475864336497,Medium,TS-T2,2022-09-05 23:00:00,NA
2023-01-16 00:00:00,TS313,21.639503986803184,Working,2022-12-17 00:00:00,62.19828928926922,Medium,TS-T2,2022-10-01 00:00:00,NA
2023-01-16 01:00:00,TS313,22.82998055995201,Working,2022-08-10 01:00:00,62.03801949217813,Far,TS-T2,2022-11-03 01:00:00,NA
2023-01-16 02:00:00,TS313,26.73710607671088,Working,2022-09-08 02:00:00,54.78097321109402,Medium,TS-T2,2022-08-31 02:00:00,NA
2023-01-16 03:00:00,TS313,21.149753972588638,Working,2022-09-22 03:00:00,53.69423820501372,Far,TS-T2,2022-10-16 03:00:00,NA
2023-01-16 04:00:00,TS313,21.606276945814155,Working,2022-08-26 04:00:00,38.519136424025746,Medium,TS-T2,2022-08-15 04:00:00,NA
2023-01-16 05:00:00,TS313,21.34806985553836,Working,2022-08-20 05:00:00,64.64756004828487,Medium,TS-T2,2022-08-24 05:00:00,NA
2023-01-16 06:00:00,TS313,22.131811875022592,Working,2022-08-31 06:00:00,67.29628925435894,Medium,TS-T2,2022-07-31 06:00:00,NA
