Timestamp,Sensor ID,Airflow Reading (CFM),Operational Status,Last Maintenance Date,Ambient Temperature,Ambient Pressure,Sensor Model,Last Calibration Date,Error Code
2023-01-08 03:00:00,AF101,317.586178541404,Needs Maintenance,2022-11-15 03:00:00,21.096547217612986,1019.9368583616448,AF-X9,2022-09-26 03:00:00,NA
2023-01-08 04:00:00,AF101,309.6096876607318,Working,2022-11-16 04:00:00,23.9476319511266,1016.955649278338,AF-X9,2022-12-01 04:00:00,NA
2023-01-08 05:00:00,AF101,233.0661114491342,Working,2022-12-01 05:00:00,24.22429166343994,1018.9881383400291,AF-X9,2022-11-22 05:00:00,NA
2023-01-08 06:00:00,AF101,237.12757176410082,Working,2022-10-19 06:00:00,24.08647662832158,1018.6593998336521,AF-X9,2022-10-02 06:00:00,NA
2023-01-08 07:00:00,AF101,290.40691816509803,Working,2022-07-17 07:00:00,20.948936177810396,1018.1873222449127,AF-X9,2022-08-06 07:00:00,E103
2023-01-08 08:00:00,AF101,306.69513475914965,Working,2022-10-29 08:00:00,21.719608153674425,1017.6813159043384,AF-X9,2022-09-09 08:00:00,NA
2023-01-08 09:00:00,AF101,384.0613400277723,Needs Maintenance,2022-10-11 09:00:00,21.941077930687698,1019.2015042775097,AF-X9,2022-10-27 09:00:00,NA
2023-01-08 10:00:00,AF101,162.37691108597474,Needs Maintenance,2022-08-14 10:00:00,22.703705089958053,1011.8043241516219,AF-X9,2022-09-13 10:00:00,NA
2023-01-08 11:00:00,AF101,361.90087337304567,Needs Maintenance,2022-08-04 11:00:00,22.880805349871245,1019.584116943382,AF-X9,2022-08-04 11:00:00,NA
2023-01-08 12:00:00,AF101,355.3288717246343,Working,2022-10-27 12:00:00,21.06257577397391,1018.5120451869446,AF-X9,2022-10-23 12:00:00,NA
2023-01-08 13:00:00,AF101,244.12494104074952,Working,2022-08-10 13:00:00,22.28344663832953,1017.6262762906039,AF-X9,2022-11-21 13:00:00,NA
2023-01-08 14:00:00,AF101,279.4052172521993,Working,2022-08-02 14:00:00,24.128093844105088,1012.6821030399466,AF-X9,2022-07-19 14:00:00,NA
2023-01-08 15:00:00,AF101,403.80206887427147,Working,2022-09-12 15:00:00,19.539683241451023,1011.8210808767072,AF-X9,2022-12-01 15:00:00,NA
2023-01-08 16:00:00,AF101,451.4475010627673,Working,2022-11-07 16:00:00,18.19206237509779,1014.8718316918681,AF-X9,2022-08-02 16:00:00,NA
2023-01-08 17:00:00,AF101,349.6638671003535,Working,2022-11-14 17:00:00,23.81974301014065,1012.0686479912072,AF-X9,2022-10-17 17:00:00,NA
2023-01-08 18:00:00,AF101,278.180836822032,Working,2022-08-04 18:00:00,18.293715972168318,1015.2352613231404,AF-X9,2022-08-12 18:00:00,E103
2023-01-08 19:00:00,AF101,230.1490561970241,Down,2022-07-28 19:00:00,24.723600527899684,1013.5423714388587,AF-X9,2022-09-05 19:00:00,NA
2023-01-08 20:00:00,AF101,302.05430196283316,Working,2022-07-22 20:00:00,20.698768369845958,1010.5275183789381,AF-X9,2022-11-29 20:00:00,NA
2023-01-08 21:00:00,AF101,309.2538109968961,Working,2022-12-06 21:00:00,24.32183678243083,1018.145309127025,AF-X9,2022-09-28 21:00:00,NA
2023-01-08 22:00:00,AF101,250.7157964687162,Working,2022-08-30 22:00:00,24.780946687231925,1011.0367503314923,AF-X9,2022-08-21 22:00:00,NA
2023-01-08 23:00:00,AF101,287.8991529836198,Working,2022-11-10 23:00:00,20.37023485214706,1015.3892295512763,AF-X9,2022-11-10 23:00:00,NA
2023-01-09 00:00:00,AF101,314.26934332041924,Working,2022-12-07 00:00:00,24.744620138244976,1019.85653053063,AF-X9,2022-12-02 00:00:00,NA
2023-01-09 01:00:00,AF101,255.49509526936268,Needs Maintenance,2022-10-03 01:00:00,23.614587881629923,1010.41025820811,AF-X9,2022-08-04 01:00:00,NA
2023-01-09 02:00:00,AF101,287.0200848173979,Needs Maintenance,2022-12-07 02:00:00,24.14583358407254,1013.691791284139,AF-X9,2022-11-18 02:00:00,NA
2023-01-09 03:00:00,AF101,295.6917946334205,Working,2022-10-29 03:00:00,20.709698770767023,1016.2198663046804,AF-X9,2022-10-18 03:00:00,NA
2023-01-09 04:00:00,AF101,383.37369388841455,Working,2022-07-29 04:00:00,23.62105577254047,1012.9109975300173,AF-X9,2022-10-20 04:00:00,NA
2023-01-09 05:00:00,AF101,228.17441605645175,Working,2022-10-19 05:00:00,19.168874011393598,1017.1578853083149,AF-X9,2022-08-12 05:00:00,NA
2023-01-09 06:00:00,AF101,385.5674996627567,Working,2022-09-17 06:00:00,21.928157713353464,1017.9542503104061,AF-X9,2022-11-02 06:00:00,NA
2023-01-09 07:00:00,AF101,278.3647861691965,Working,2022-12-01 07:00:00,20.40663652028894,1010.1621643423359,AF-X9,2022-10-21 07:00:00,NA
2023-01-09 08:00:00,AF101,250.85863930803316,Working,2022-08-31 08:00:00,19.495616671204886,1010.3930551323363,AF-X9,2022-07-25 08:00:00,NA
2023-01-09 09:00:00,AF101,309.5483428088799,Working,2022-11-21 09:00:00,24.68557601168008,1018.9024314887156,AF-X9,2022-11-18 09:00:00,NA
2023-01-09 10:00:00,AF101,409.5395780274527,Working,2022-08-19 10:00:00,22.096764919356644,1012.0276368871653,AF-X9,2022-10-13 10:00:00,NA
2023-01-09 11:00:00,AF101,304.12440336263666,Needs Maintenance,2022-09-27 11:00:00,20.49688234919089,1017.9508245886631,AF-X9,2022-08-27 11:00:00,NA
2023-01-09 12:00:00,AF101,281.70380050378947,Working,2022-11-18 12:00:00,21.119515389776033,1011.260769541256,AF-X9,2022-08-01 12:00:00,NA
2023-01-09 13:00:00,AF101,274.7317603669281,Working,2022-07-15 13:00:00,22.1013384503174,1015.1515833444652,AF-X9,2022-11-21 13:00:00,NA
2023-01-09 14:00:00,AF101,294.4307776370241,Working,2022-10-25 14:00:00,21.782704609593996,1010.5848627824529,AF-X9,2022-11-19 14:00:00,NA
2023-01-09 15:00:00,AF101,246.3623481055664,Working,2022-11-26 15:00:00,21.248655183173963,1010.2139970366549,AF-X9,2022-09-24 15:00:00,NA
2023-01-09 16:00:00,AF101,367.2184797063808,Needs Maintenance,2022-11-24 16:00:00,23.98190512334203,1012.4464749211138,AF-X9,2022-10-19 16:00:00,NA
2023-01-09 17:00:00,AF101,280.83116465606474,Working,2022-08-19 17:00:00,22.599020298149785,1010.184136852784,AF-X9,2022-07-23 17:00:00,NA
2023-01-09 18:00:00,AF101,179.43556794936558,Down,2022-09-26 18:00:00,20.94304228390488,1016.8566196564219,AF-X9,2022-09-07 18:00:00,E101
2023-01-09 19:00:00,AF101,331.4063478144605,Needs Maintenance,2022-10-19 19:00:00,19.297211360856156,1014.9959114320332,AF-X9,2022-11-03 19:00:00,NA
2023-01-09 20:00:00,AF101,223.17187425331628,Working,2022-09-28 20:00:00,24.13045396071795,1012.4424131719007,AF-X9,2022-11-19 20:00:00,NA
2023-01-09 21:00:00,AF101,395.1664718429946,Working,2022-10-05 21:00:00,23.205398305107202,1018.0236852611134,AF-X9,2022-12-02 21:00:00,NA
2023-01-09 22:00:00,AF101,322.7272731282194,Working,2022-07-20 22:00:00,22.89437496260786,1016.1941195797725,AF-X9,2022-07-27 22:00:00,NA
2023-01-09 23:00:00,AF101,314.8940318018546,Needs Maintenance,2022-08-08 23:00:00,19.021214848818268,1013.8934850018652,AF-X9,2022-08-25 23:00:00,NA
2023-01-10 00:00:00,AF101,265.9218806405116,Needs Maintenance,2022-11-01 00:00:00,18.18881060461234,1017.248772068405,AF-X9,2022-08-25 00:00:00,NA
2023-01-10 01:00:00,AF101,190.86103545360203,Working,2022-08-24 01:00:00,18.15260976765371,1016.6897022282875,AF-X9,2022-11-24 01:00:00,NA
2023-01-10 02:00:00,AF101,311.9107109941897,Working,2022-09-01 02:00:00,22.14299500901633,1013.0229403539795,AF-X9,2022-11-27 02:00:00,NA
2023-01-10 03:00:00,AF101,311.9615183309297,Needs Maintenance,2022-10-08 03:00:00,22.129816950409708,1017.2009527522084,AF-X9,2022-09-14 03:00:00,NA
2023-01-10 04:00:00,AF101,362.36403591495844,Working,2022-07-15 04:00:00,24.729127455087177,1012.0215676561077,AF-X9,2022-09-20 04:00:00,NA
2023-01-10 05:00:00,AF101,346.6238849917954,Working,2022-09-10 05:00:00,21.693556103183422,1018.9490404932236,AF-X9,2022-08-26 05:00:00,NA
2023-01-10 06:00:00,AF101,259.11088466050137,Working,2022-10-29 06:00:00,18.221763660632366,1014.2808530916286,AF-X9,2022-09-05 06:00:00,NA
2023-01-10 07:00:00,AF101,249.92783104755281,Working,2022-08-12 07:00:00,22.45716708490876,1016.5327218238774,AF-X9,2022-09-14 07:00:00,NA
2023-01-10 08:00:00,AF101,338.40105350293,Down,2022-09-28 08:00:00,19.14648891338325,1016.8171848821257,AF-X9,2022-10-11 08:00:00,NA
2023-01-10 09:00:00,AF101,265.9827508632552,Working,2022-09-24 09:00:00,18.29329372609566,1012.9216476737586,AF-X9,2022-11-04 09:00:00,NA
2023-01-10 10:00:00,AF101,376.06168002070996,Working,2022-08-06 10:00:00,21.599066824405714,1015.7430003909416,AF-X9,2022-07-25 10:00:00,NA
2023-01-10 11:00:00,AF101,257.2295775586036,Working,2022-10-26 11:00:00,19.633894671034277,1019.69743293343,AF-X9,2022-07-18 11:00:00,E101
2023-01-10 12:00:00,AF101,262.89538451775206,Working,2022-09-25 12:00:00,20.866692000367323,1011.4368252242693,AF-X9,2022-10-16 12:00:00,NA
2023-01-10 13:00:00,AF101,357.99032942610074,Working,2022-08-04 13:00:00,24.195367517327387,1017.3231585080215,AF-X9,2022-08-21 13:00:00,E103
2023-01-10 14:00:00,AF101,358.17716591302053,Working,2022-08-19 14:00:00,19.44768272224917,1011.7203944748196,AF-X9,2022-09-21 14:00:00,NA
2023-01-10 15:00:00,AF101,316.0104622411388,Needs Maintenance,2022-11-05 15:00:00,24.507223410441817,1015.2311286278845,AF-X9,2022-08-28 15:00:00,E103
2023-01-10 16:00:00,AF101,324.1989859861234,Working,2022-10-10 16:00:00,21.710807604953313,1014.388223445805,AF-X9,2022-08-13 16:00:00,NA
2023-01-10 17:00:00,AF101,336.8536724958436,Needs Maintenance,2022-12-04 17:00:00,20.556597814584563,1018.5008667318385,AF-X9,2022-08-02 17:00:00,NA
2023-01-10 18:00:00,AF101,381.39100458408143,Working,2022-07-21 18:00:00,22.674630871116,1015.8652931598182,AF-X9,2022-11-14 18:00:00,E101
2023-01-10 19:00:00,AF101,288.12269123785006,Working,2022-11-19 19:00:00,19.719377119652748,1010.3682820527587,AF-X9,2022-12-10 19:00:00,NA
2023-01-10 20:00:00,AF101,280.25467165678253,Working,2022-08-04 20:00:00,18.349519866073376,1018.9889344515753,AF-X9,2022-08-26 20:00:00,NA
2023-01-10 21:00:00,AF101,281.5985715563452,Needs Maintenance,2022-09-19 21:00:00,18.042679694912646,1019.6912211442151,AF-X9,2022-10-14 21:00:00,NA
2023-01-10 22:00:00,AF101,263.49564384376816,Working,2022-07-19 22:00:00,20.10335229306518,1011.0174768117918,AF-X9,2022-10-22 22:00:00,NA
2023-01-10 23:00:00,AF101,270.328869268898,Working,2022-07-15 23:00:00,21.6341933603032,1013.339309607758,AF-X9,2022-09-24 23:00:00,NA
2023-01-11 00:00:00,AF101,348.8286804541848,Working,2022-11-05 00:00:00,19.931365810369044,1019.1048407613716,AF-X9,2022-11-01 00:00:00,NA
2023-01-11 01:00:00,AF101,299.18263882686125,Working,2022-10-20 01:00:00,22.997878891654583,1013.6780979871486,AF-X9,2022-07-30 01:00:00,NA
2023-01-11 02:00:00,AF101,327.31645812945254,Working,2022-08-07 02:00:00,24.666802100871934,1016.7503307198865,AF-X9,2022-10-14 02:00:00,NA
2023-01-11 03:00:00,AF101,257.16912313754386,Working,2022-08-15 03:00:00,21.91712509716763,1011.4580754218389,AF-X9,2022-10-04 03:00:00,NA
2023-01-11 04:00:00,AF101,433.7576639591596,Needs Maintenance,2022-10-06 04:00:00,19.565633166491715,1014.391289265873,AF-X9,2022-10-07 04:00:00,NA
2023-01-11 05:00:00,AF101,190.71071728816975,Working,2022-09-21 05:00:00,22.674545355193167,1011.6410258301128,AF-X9,2022-09-20 05:00:00,NA
2023-01-11 06:00:00,AF101,340.00634783806277,Working,2022-09-20 06:00:00,23.131885556651,1014.3289211769596,AF-X9,2022-10-14 06:00:00,NA
2023-01-11 07:00:00,AF101,260.74347677985276,Working,2022-11-15 07:00:00,19.028227799903664,1017.3135521876201,AF-X9,2022-09-01 07:00:00,NA
2023-01-11 08:00:00,AF101,411.65101667877974,Down,2022-09-05 08:00:00,20.17937145948684,1012.2464788220332,AF-X9,2022-09-16 08:00:00,NA
2023-01-11 09:00:00,AF101,375.4533701452414,Working,2022-12-02 09:00:00,20.401330613556638,1016.1493294681243,AF-X9,2022-07-24 09:00:00,NA
2023-01-11 10:00:00,AF101,339.8859434536493,Working,2022-09-02 10:00:00,22.463457722641863,1018.8339674150586,AF-X9,2022-08-26 10:00:00,NA
2023-01-11 11:00:00,AF101,337.6640476876278,Working,2022-09-25 11:00:00,20.078759330883162,1015.2618037703178,AF-X9,2022-10-04 11:00:00,NA
2023-01-11 12:00:00,AF101,391.58413412366207,Working,2022-08-29 12:00:00,21.357585421249645,1019.9438091532602,AF-X9,2022-09-21 12:00:00,NA
2023-01-11 13:00:00,AF101,294.37866480848385,Working,2022-11-07 13:00:00,22.32074482793392,1013.4906794593941,AF-X9,2022-08-19 13:00:00,NA
2023-01-11 14:00:00,AF101,267.2070601347217,Needs Maintenance,2022-10-29 14:00:00,21.810525166526702,1019.1976713510911,AF-X9,2022-07-24 14:00:00,NA
2023-01-11 15:00:00,AF101,329.6148032097399,Working,2022-08-24 15:00:00,21.63022422618585,1015.9681752510336,AF-X9,2022-12-09 15:00:00,NA
2023-01-11 16:00:00,AF101,351.2087719242078,Needs Maintenance,2022-10-27 16:00:00,18.117238157512762,1019.7390259888042,AF-X9,2022-09-28 16:00:00,NA
2023-01-11 17:00:00,AF101,356.55796219819797,Working,2022-08-30 17:00:00,18.853241401529417,1019.5660314271158,AF-X9,2022-07-28 17:00:00,NA
2023-01-11 18:00:00,AF101,283.3099228696852,Working,2022-08-11 18:00:00,20.419829160654835,1016.9532359083373,AF-X9,2022-08-27 18:00:00,NA
2023-01-11 19:00:00,AF101,308.72367251252547,Working,2022-10-22 19:00:00,23.37075880309399,1010.1969164345647,AF-X9,2022-10-14 19:00:00,NA
2023-01-11 20:00:00,AF101,299.6449383819645,Working,2022-08-28 20:00:00,21.290063511837147,1018.8561175504091,AF-X9,2022-10-27 20:00:00,NA
2023-01-11 21:00:00,AF101,252.48672484133456,Working,2022-07-31 21:00:00,23.22928223761177,1011.0505258305056,AF-X9,2022-10-26 21:00:00,NA
2023-01-11 22:00:00,AF101,252.82645860079703,Needs Maintenance,2022-07-27 22:00:00,22.496435890321614,1013.6355168428463,AF-X9,2022-12-01 22:00:00,NA
2023-01-11 23:00:00,AF101,292.60552426002823,Down,2022-12-04 23:00:00,19.341631555989267,1015.7362848213347,AF-X9,2022-11-03 23:00:00,NA
2023-01-12 00:00:00,AF101,237.43760406125955,Working,2022-09-20 00:00:00,20.304317223694948,1012.7886789994066,AF-X9,2022-08-23 00:00:00,NA
2023-01-12 01:00:00,AF101,252.12531361980345,Working,2022-10-27 01:00:00,24.063165907390836,1015.099134987559,AF-X9,2022-09-11 01:00:00,NA
2023-01-12 02:00:00,AF101,370.4030119815086,Needs Maintenance,2022-09-25 02:00:00,21.026183289325985,1019.3606084586346,AF-X9,2022-09-11 02:00:00,NA
2023-01-12 03:00:00,AF101,319.8786949732519,Working,2022-08-15 03:00:00,22.769770633162004,1012.777031514606,AF-X9,2022-08-25 03:00:00,NA
2023-01-12 04:00:00,AF101,337.10311954782253,Working,2022-10-15 04:00:00,24.025563417508483,1018.7136426483275,AF-X9,2022-10-25 04:00:00,NA
2023-01-12 05:00:00,AF101,326.4199177283462,Working,2022-10-31 05:00:00,19.644595376131083,1011.8529537156006,AF-X9,2022-12-06 05:00:00,NA
2023-01-12 06:00:00,AF101,310.7089832702585,Working,2022-10-27 06:00:00,21.070655227877353,1019.6306350162595,AF-X9,2022-09-03 06:00:00,NA
2023-01-12 07:00:00,AF101,295.42877238720655,Working,2022-10-12 07:00:00,18.695755077520666,1014.3292145599702,AF-X9,2022-11-03 07:00:00,NA
2023-01-12 08:00:00,AF101,410.7358983245584,Needs Maintenance,2022-09-04 08:00:00,23.205326108096884,1012.0123060398463,AF-X9,2022-10-27 08:00:00,NA
2023-01-12 09:00:00,AF101,285.76645279279904,Working,2022-08-03 09:00:00,18.578685078919474,1015.4857097028009,AF-X9,2022-07-18 09:00:00,NA
2023-01-12 10:00:00,AF101,338.5156912995204,Needs Maintenance,2022-07-22 10:00:00,23.816466280315513,1014.4303439921853,AF-X9,2022-10-12 10:00:00,NA
2023-01-12 11:00:00,AF101,279.03849311239173,Working,2022-08-22 11:00:00,18.428910409699753,1015.6109118068931,AF-X9,2022-10-03 11:00:00,NA
2023-01-12 12:00:00,AF101,380.7793646198905,Working,2022-09-01 12:00:00,21.93180182176114,1013.903844338193,AF-X9,2022-10-31 12:00:00,NA
2023-01-12 13:00:00,AF101,247.0933068210569,Working,2022-09-08 13:00:00,19.57343885074646,1014.0552892655121,AF-X9,2022-08-08 13:00:00,NA
2023-01-12 14:00:00,AF101,315.28706891683777,Working,2022-09-07 14:00:00,21.23378379096681,1010.0674662362975,AF-X9,2022-08-28 14:00:00,E103
2023-01-12 15:00:00,AF101,207.72118353592668,Working,2022-08-11 15:00:00,20.321393749520347,1015.2922910920907,AF-X9,2022-11-28 15:00:00,NA
2023-01-12 16:00:00,AF101,351.13431015511486,Down,2022-09-10 16:00:00,18.52975165420398,1015.2820150875003,AF-X9,2022-08-02 16:00:00,NA
2023-01-12 17:00:00,AF101,428.73647990971676,Working,2022-09-06 17:00:00,22.573776535139046,1014.4045225542463,AF-X9,2022-09-09 17:00:00,NA
2023-01-12 18:00:00,AF101,235.46443098935674,Working,2022-10-11 18:00:00,24.70105296995325,1016.8955748811782,AF-X9,2022-08-28 18:00:00,NA
2023-01-12 19:00:00,AF101,321.9746138996,Working,2022-11-12 19:00:00,23.693784118301835,1012.4328964847085,AF-X9,2022-09-26 19:00:00,NA
2023-01-12 20:00:00,AF101,280.3210080048966,Working,2022-08-20 20:00:00,24.487717590253887,1014.4925491747341,AF-X9,2022-08-27 20:00:00,NA
2023-01-12 21:00:00,AF101,307.41173249645,Working,2022-12-13 21:00:00,20.15275388079753,1010.6106943121912,AF-X9,2022-11-02 21:00:00,NA
2023-01-12 22:00:00,AF101,270.5958393067162,Working,2022-12-08 22:00:00,21.864227784238864,1010.9076599357686,AF-X9,2022-08-20 22:00:00,NA
2023-01-12 23:00:00,AF101,256.4692321943708,Needs Maintenance,2022-12-12 23:00:00,18.9725393691938,1013.7585633961611,AF-X9,2022-09-18 23:00:00,NA
2023-01-13 00:00:00,AF101,302.92813084173434,Working,2022-08-16 00:00:00,23.64924124790053,1012.3490943935607,AF-X9,2022-12-04 00:00:00,NA
2023-01-13 01:00:00,AF101,327.21026420354156,Working,2022-08-27 01:00:00,22.264560890293737,1016.593588312618,AF-X9,2022-11-07 01:00:00,NA
2023-01-13 02:00:00,AF101,279.7704802271432,Working,2022-09-01 02:00:00,22.21761680583506,1013.9121798237472,AF-X9,2022-09-01 02:00:00,NA
2023-01-13 03:00:00,AF101,251.34658889415908,Working,2022-10-25 03:00:00,20.464379000765557,1016.578706132175,AF-X9,2022-12-11 03:00:00,NA
2023-01-13 04:00:00,AF101,311.4284425753935,Working,2022-10-13 04:00:00,19.16550687660733,1016.4250002478065,AF-X9,2022-11-12 04:00:00,E101
2023-01-13 05:00:00,AF101,337.44121484655795,Working,2022-12-13 05:00:00,24.985219280477736,1010.9653837769215,AF-X9,2022-11-18 05:00:00,NA
2023-01-13 06:00:00,AF101,243.37924311093718,Working,2022-08-15 06:00:00,22.670751493090645,1012.2682337731984,AF-X9,2022-09-04 06:00:00,NA
2023-01-13 07:00:00,AF101,355.8934186861768,Working,2022-08-21 07:00:00,19.3981793103897,1018.848357130683,AF-X9,2022-11-27 07:00:00,NA
2023-01-13 08:00:00,AF101,349.53662997907577,Working,2022-10-19 08:00:00,21.578217956774623,1017.9339174167337,AF-X9,2022-10-18 08:00:00,NA
2023-01-13 09:00:00,AF101,235.9200998629737,Down,2022-12-08 09:00:00,23.268280670668716,1011.1926627928101,AF-X9,2022-10-11 09:00:00,NA
2023-01-13 10:00:00,AF101,255.7208091171716,Needs Maintenance,2022-11-27 10:00:00,18.711229948146002,1014.055609615611,AF-X9,2022-11-11 10:00:00,NA
2023-01-13 11:00:00,AF101,334.89394014181534,Working,2022-10-03 11:00:00,22.379754729573353,1019.8632061150597,AF-X9,2022-11-16 11:00:00,NA
2023-01-13 12:00:00,AF101,291.5358655632696,Down,2022-11-20 12:00:00,19.209901899367498,1011.0965692350107,AF-X9,2022-12-05 12:00:00,NA
2023-01-13 13:00:00,AF101,176.36675900214055,Needs Maintenance,2022-09-02 13:00:00,21.927902408455154,1017.7321922674985,AF-X9,2022-09-18 13:00:00,E101
2023-01-13 14:00:00,AF101,293.1594441953922,Working,2022-12-04 14:00:00,18.33718424724964,1012.7499532175844,AF-X9,2022-09-23 14:00:00,NA
2023-01-13 15:00:00,AF101,324.1711175475547,Working,2022-09-26 15:00:00,24.47069490990937,1015.5240703479344,AF-X9,2022-07-18 15:00:00,NA
2023-01-13 16:00:00,AF101,330.2011037379214,Working,2022-10-06 16:00:00,22.519181400835542,1018.4999393774644,AF-X9,2022-10-22 16:00:00,NA
2023-01-13 17:00:00,AF101,286.2341683369565,Working,2022-08-02 17:00:00,22.334933393478362,1016.9354766656629,AF-X9,2022-10-28 17:00:00,NA
2023-01-13 18:00:00,AF101,223.74215307950914,Working,2022-11-09 18:00:00,19.731698260612426,1014.1692982159873,AF-X9,2022-10-15 18:00:00,NA
2023-01-13 19:00:00,AF101,324.6490644180949,Working,2022-10-23 19:00:00,20.642891630209995,1013.15656255517,AF-X9,2022-09-09 19:00:00,NA
2023-01-13 20:00:00,AF101,281.219417734267,Working,2022-11-20 20:00:00,18.626926380196927,1019.2452091392774,AF-X9,2022-08-23 20:00:00,NA
2023-01-13 21:00:00,AF101,287.5168712057247,Working,2022-08-25 21:00:00,24.402568514956457,1011.8684484577013,AF-X9,2022-10-06 21:00:00,NA
2023-01-13 22:00:00,AF101,410.5385578617453,Working,2022-09-16 22:00:00,24.304842114545735,1010.8768463819257,AF-X9,2022-11-29 22:00:00,NA
2023-01-13 23:00:00,AF101,215.10626556103756,Working,2022-09-18 23:00:00,19.409918781786452,1012.3278199047504,AF-X9,2022-11-08 23:00:00,NA
2023-01-14 00:00:00,AF101,354.0156573761836,Working,2022-08-26 00:00:00,24.55408394711352,1019.1609721811662,AF-X9,2022-08-28 00:00:00,NA
2023-01-14 01:00:00,AF101,306.39291102134666,Working,2022-12-08 01:00:00,22.594786078124628,1011.3142793997035,AF-X9,2022-07-19 01:00:00,NA
2023-01-14 02:00:00,AF101,315.54354960809695,Working,2022-12-02 02:00:00,24.226147893655945,1010.6131832306871,AF-X9,2022-10-16 02:00:00,NA
2023-01-14 03:00:00,AF101,301.7158786970823,Working,2022-10-25 03:00:00,22.82149789731171,1018.8997238371638,AF-X9,2022-10-07 03:00:00,NA
2023-01-14 04:00:00,AF101,207.82576481318318,Working,2022-11-06 04:00:00,22.9593061226528,1016.0305528056322,AF-X9,2022-11-01 04:00:00,NA
2023-01-14 05:00:00,AF101,353.2906263962327,Working,2022-10-01 05:00:00,20.28564832803669,1015.772515055426,AF-X9,2022-11-20 05:00:00,NA
2023-01-14 06:00:00,AF101,268.48134381187356,Working,2022-09-30 06:00:00,19.083041012891528,1011.4036529547028,AF-X9,2022-07-21 06:00:00,NA
2023-01-14 07:00:00,AF101,281.7890812828496,Needs Maintenance,2022-10-12 07:00:00,22.199544548582693,1013.6792174101643,AF-X9,2022-10-07 07:00:00,NA
2023-01-14 08:00:00,AF101,339.240519316631,Working,2022-10-01 08:00:00,24.704841834242444,1014.72274128683,AF-X9,2022-08-13 08:00:00,NA
2023-01-14 09:00:00,AF101,290.5048548202207,Working,2022-10-05 09:00:00,22.99812121176284,1014.7762651266404,AF-X9,2022-07-23 09:00:00,NA
2023-01-14 10:00:00,AF101,343.6870543085125,Needs Maintenance,2022-07-27 10:00:00,19.013187617803617,1013.9693369691616,AF-X9,2022-07-27 10:00:00,NA
2023-01-14 11:00:00,AF101,312.29463962751834,Working,2022-10-22 11:00:00,23.477993445479164,1011.6891011429833,AF-X9,2022-08-29 11:00:00,NA
2023-01-14 12:00:00,AF101,292.5749720801085,Working,2022-09-24 12:00:00,22.05739804198418,1014.0805249927836,AF-X9,2022-11-13 12:00:00,E101
2023-01-14 13:00:00,AF101,284.37199069807593,Working,2022-08-01 13:00:00,19.418233565723526,1017.3916629988445,AF-X9,2022-11-25 13:00:00,NA
2023-01-14 14:00:00,AF101,268.8133873866816,Working,2022-10-18 14:00:00,18.695722674578743,1019.1939121908416,AF-X9,2022-12-04 14:00:00,NA
2023-01-14 15:00:00,AF101,224.0619455128268,Needs Maintenance,2022-07-24 15:00:00,18.716465302343167,1016.6209734218312,AF-X9,2022-09-02 15:00:00,NA
2023-01-14 16:00:00,AF101,437.14265813999566,Needs Maintenance,2022-09-22 16:00:00,23.010476878884358,1018.498590905369,AF-X9,2022-11-28 16:00:00,NA
2023-01-14 17:00:00,AF101,384.43039415963875,Down,2022-10-15 17:00:00,18.560317648611907,1013.4887365864347,AF-X9,2022-07-20 17:00:00,E102
2023-01-14 18:00:00,AF101,240.4740175516926,Working,2022-09-04 18:00:00,20.309002731128768,1012.8525351264622,AF-X9,2022-11-26 18:00:00,NA
2023-01-14 19:00:00,AF101,184.16121072977444,Working,2022-11-01 19:00:00,21.05599165209633,1010.2838851805847,AF-X9,2022-08-30 19:00:00,NA
2023-01-14 20:00:00,AF101,366.30940608119636,Down,2022-07-28 20:00:00,23.44923328892808,1019.9791105301922,AF-X9,2022-08-01 20:00:00,NA
2023-01-14 21:00:00,AF101,356.19632431495097,Working,2022-11-17 21:00:00,22.399750951252983,1015.6729408129289,AF-X9,2022-09-07 21:00:00,NA
2023-01-14 22:00:00,AF101,212.4732468510751,Working,2022-08-05 22:00:00,22.400772900918213,1012.0820187588702,AF-X9,2022-11-18 22:00:00,NA
2023-01-14 23:00:00,AF101,370.11168165610263,Working,2022-11-03 23:00:00,18.270978097853927,1013.9870570719652,AF-X9,2022-09-05 23:00:00,NA
2023-01-15 00:00:00,AF101,367.7645790828301,Working,2022-08-07 00:00:00,21.451443279151288,1019.17682869078,AF-X9,2022-09-12 00:00:00,NA
2023-01-15 01:00:00,AF101,243.32567528837785,Working,2022-09-09 01:00:00,18.067114852856594,1010.3892815235263,AF-X9,2022-10-20 01:00:00,NA
2023-01-15 02:00:00,AF101,283.5700148557938,Down,2022-09-02 02:00:00,23.82323912482394,1017.1052911152622,AF-X9,2022-07-30 02:00:00,NA
2023-01-15 03:00:00,AF101,244.07110629936125,Working,2022-11-09 03:00:00,21.605748565457233,1012.9758005053732,AF-X9,2022-09-10 03:00:00,NA
2023-01-15 04:00:00,AF101,365.81066566869424,Working,2022-12-12 04:00:00,21.837922623268888,1012.9515683918811,AF-X9,2022-11-11 04:00:00,NA
2023-01-15 05:00:00,AF101,292.4030455503347,Needs Maintenance,2022-08-08 05:00:00,20.85951541501852,1012.3051464718126,AF-X9,2022-08-12 05:00:00,NA
2023-01-15 06:00:00,AF101,362.3286091147676,Working,2022-11-13 06:00:00,20.066112343076075,1012.9668906804175,AF-X9,2022-09-23 06:00:00,NA
